date,name,review
29 September 2021,Analee Christensen, I need this app! So organized and simple to use - it's going to be my best friend while I'm in school!
29 September 2021,Lauren Williams, Great
29 September 2021,Aadhavan Kandhan, It's good
29 September 2021,Pennie Bear, Better layout than the website and faster processing too.
29 September 2021,Tara Pereyra, Such a blessing to have to help keep track of assignments the todo widget is my best friend!
29 September 2021,Mega Mace, It works on school wifi. Nice.
29 September 2021,Shanice Joseph, Great app
29 September 2021,Candy Alvarado, I like how this app is very organized and how it takes you through each course easily. Easy to understand and to learn to use.
29 September 2021,Patricia Williams," The pandemic showed me just how important this app is. We, at Fremont, didn'tmiss a beat!"
29 September 2021,Nguyen Ngo, Good app!
29 September 2021,Hector Garcia, Its good at school
29 September 2021,Slipknot 1999, Cool
29 September 2021,Valerie Mitchell, Great app.! No matter where you are you can keep in touch and stay connected!
29 September 2021,redneck vlogs, Pretty good so far using it as a student no ads at all yet
29 September 2021,Anna Timothy, awesome
29 September 2021,Amber Shiver, Easy to use on the go for school. I like all the features and how my classes are in their own section.
28 September 2021,erin morris, Good for school
28 September 2021,Mya Phillips, Its actually a good app it shows Yu your grades n stuff n Yu could even do yo work on it yk like if Yu got a phone or sum n Yu ain't got a computer at home den it helps alot.
28 September 2021,Safari Smith, I can get notified when my assignments are graded and or created.
28 September 2021,Maria Light, Easy to use!
28 September 2021,Emmanuella Buot," Nice app for my school, it's organize too and easy to use"
28 September 2021,Darby Heckathorn, Calendar is nice
28 September 2021,Mary Mcclennon, Good
28 September 2021,Kurt Phillips, Easy to use and navigate.
28 September 2021,Amanda Brown, Great.
28 September 2021,Tony Castellanoz, App was easy to navigate and use
28 September 2021,Lorna E. Freeman-Simpson," It allows me to know wherever when things are going on. And more, thank you."
28 September 2021,Adesina Jacob Olaoluwa, Great
27 September 2021,Kelisha Smith, Love it best way to school
27 September 2021,Gavin Brooks, Rip to the people who commented on this app :/
27 September 2021,Yogesh sinh, Good
27 September 2021,Lucy Hernandez, very helpful app
27 September 2021,Gordon Buchanan, Good service
27 September 2021,Stu M5, Works great 👍
27 September 2021,Eura Villaceran, Very helpful
27 September 2021,Josie lucas, Intuitive and easy to use.
27 September 2021,Rhonda Smid-Abbott, so far so good
27 September 2021,Bev P, Thank you for this app. I can access homework and grades without sitting at a computer. This has made my life so much easier.
27 September 2021,Man OfGod, Works as intended
27 September 2021,Arham Shah, Extremely convenient
26 September 2021,Fazal Dad, Wonderful
26 September 2021,Chris Choshi, User friendly
26 September 2021,SunnKissedSisters CEO, I can take information I need when I need it and it's very accurate
25 September 2021,mubarak haruna, Best elearning tool
25 September 2021,Ida Low, I like this app.
25 September 2021,Ivan Torres Iniguez, Easy to use and very useful
25 September 2021,dustin hodges, Works perfectly for my class work though a little tough to navigate but I think that's on the teacher
25 September 2021,Malynda Jones," I'm getting my masters degree partially through my phone, how can that earn anything less than 5 stars?"
25 September 2021,Kat ly," Convienant, I work full time so it's nice to have access everywhere"
25 September 2021,Bjarni, Really nice app
25 September 2021,Margo Brown, Love Love love it Easy to navigate
25 September 2021,TurtleLush Lush," I have been able to turn in all my photos of homework without issue, so that function is fine as far as I know. It has kept up to date with assignments, and I can easily open the app without it taking very long, which is not what I can argue for the app on PC"
25 September 2021,César Paredes Suárez, Excellent app. All is in place and very easy to use
25 September 2021,Miguel or Michel Pena, Good app for learning
25 September 2021,Z S, This is a good app. My school has been using Canvas since Covid started and it is really good.
25 September 2021,Nanette Ros, So much better than Blackboard.
25 September 2021,Suzette Wilson, Best academic platform in college
24 September 2021,mar Corona," So good, love It. -from a student of ITESM"
24 September 2021,Christina Redwing, Super convenient. Love the app and the ease of having it all right there.
24 September 2021,dj fadel, My best
24 September 2021,Izzy McNally, It's great but you could let me submit on the app.
24 September 2021,Sarah Mae Cajilig, Great
24 September 2021,R. pizzamonkey, Canvas is honestly a lifesaver. I love having everything available in one place with easy to use organization software. I'm terrible at keeping track of deadlines but having them all in one calendar has saved me on multiple occasions
24 September 2021,nbm M, Very helpful
24 September 2021,Chennie Gulla, It was great.
24 September 2021,Dick Tracy, Great easy to use
24 September 2021,Amanda Deas, Very good
24 September 2021,Tracy Brown, Great
24 September 2021,Monica Braden, Love having this app so I am able to do my assignments from where ever I am.
24 September 2021,Joshua Iversen, Makes keeping track of school and assignments easy!
23 September 2021,R. A .P, Helpful
23 September 2021,goku black, Its very usful
23 September 2021,Gabriel Jasso," This app is dope, way better then UTRGV blackboard. I miss TSC Canvas"
23 September 2021,Catriona, Easy to use
23 September 2021,Christin Hooten, It is simple and easy to use so thumbs up
23 September 2021,dave brighter, Electrified
23 September 2021,Ruth Villagrana B, Great app to see when you're not able to use a computer!
23 September 2021,Jason K," App work good, better than stinky blackboard"
22 September 2021,G Uecke," Been great. Not a lot of bugs. Only recommendations are improved video controls, and original posts to be visible while making replies."
22 September 2021,Myone HoneyBun," This app lets me do all my college work from the convenience of my own phone! It includes loads of support for printing, editing, and submitting pdfs. The messaging tool allows me to message my professor with ease. The layout is both smooth and fast. Very easy to use. It's everything a mobile app ofFull ReviewThis app lets me do all my college work from the convenience of my own phone! It includes loads of support for printing, editing, and submitting pdfs. The messaging tool allows me to message my professor with ease. The layout is both smooth and fast. Very easy to use. It's everything a mobile app of a website should be. Best app ever for classwork."
22 September 2021,Rohit Pokuri," A good companion app for the online coursework through Canvas Instructure. I use it to mainly check on assignments, due dates, discussions, and inbox. Thank you for a mobile version of our classwork!. 😀"
22 September 2021,Nicholas Sixbury, Somehow provides a better experience that using the desktop site.
22 September 2021,Kara Sump, So easy to use and fast easy access.
22 September 2021,Blanca Montes, Excellent app
22 September 2021,Nick Skukalek," I've had no issue so far, and that's saying something for a school app."
22 September 2021,Gracie Essary, I love this it makes school work so much easier!
22 September 2021,Mechelle 2 U, Easy to use & understand
22 September 2021,Eric McDonald," I haven't used this app since I was in film school, I don't know if it has chaned, I don't think so. It's pretty helpful. All academic institutions use to my knowledge."
22 September 2021,Kathleen Brashier, It's working well so far. It's nice to have a user friendly school app on my phone. 👍
22 September 2021,Potato Wiz, No ads and easy to access classes.
22 September 2021,piece, Awesome.. Its a school app.
21 September 2021,Paige Frank, Great tool for course communication.
21 September 2021,axmed calwi, Great app very effective to keep up with everything you need at the college and university.
21 September 2021,Diana Archer Aims, Great to Navigate
21 September 2021,Rishi Desai, Great
21 September 2021,Matthew Jerusalem, Nice
21 September 2021,Christy Viars," So far I am loving canvas, it is very user friendly and I love it more than blackboard."
21 September 2021,Sudip Bapari Ripon, Good
21 September 2021,Azzhalea Buduan, ❤️❤️❤️
21 September 2021,Emily Webb," I honestly absolutely love this app. It's different on here in comparison to canvas on my laptop. But, it makes it easier to navigate through my grades and assignments. I'm a first year student and this app is making things so much easier to track."
21 September 2021,A Google user, Awesome app and very friendly to use.
21 September 2021,saurabh sutar, Reqired video Quality option wating video
21 September 2021,Moises David Valdez, Its a pretty easy and convenient use
21 September 2021,Boris Kundu, Comprehensive and extremely user friendly.
21 September 2021,Melissa Martínez Reyes, Good for school :)
21 September 2021,jason moody, Awesome
21 September 2021,Mufutau Mustapha, Fantastic
20 September 2021,Daphne Daly, Great app!
20 September 2021,Carlos Lopez, Luv it
20 September 2021,Elliot Tonks," Much better than alternatives I've used in the past. Love the To-do list feature, saved me numerous times."
20 September 2021,Moirah Mae, It is easy to get to your assignments. When you have to get to your homework fast you can just get to it faster than any other website.
20 September 2021,Samboy Calinog, Good
20 September 2021,Joanna Kolm, Very versatile
20 September 2021,Katie Jones, Easy like Sunday morning
20 September 2021,transplantation youth forum ramy abo Bakr, Excellent app
19 September 2021,Marcus Ayala," This app is very useful for students and presumably teachers as well. It's colorful, easy, and pleasant."
19 September 2021,A Google user, i can do all my school work without adds and disruption 5 stars ....
19 September 2021,lincoln hibbert," Excellent apps, could have never been better"
19 September 2021,Olivia Romero," Very easy to understand, easy to use, and easy to communicate with professors. Love this application ❤"
19 September 2021,Keside Iwuji, I like the app so much
19 September 2021,Symone Peart, Very useful app
19 September 2021,Jasmine Esquivias, Great app for school helps out alot
18 September 2021,kacey cagle, Easy to use very convenient
18 September 2021,funny bubbles, Good
18 September 2021,Ana Castillo, Very good app
18 September 2021,William Ruff, Good
18 September 2021,Shamika Martin, Love it
18 September 2021,Eric Washburn, Love it!
18 September 2021,Margaret Merriman-Johnson, I love it! Very easy it navigate.
18 September 2021,son nguyen, Awesome
18 September 2021,Jeangabin Agbovi, Formidable 👍✨✨✨
18 September 2021,jayson G, Better than blackboard I tell u
17 September 2021,Syed Shamim Bader, 👍🏻👍🏻👍🏻👍🏻👍🏻
17 September 2021,Jennifer Garcia, So cool
17 September 2021,Dheeraj Sharma, 😘👌
17 September 2021,Monica Mijangos, Great app!
17 September 2021,Angel Sanchez, An amazing app
17 September 2021,Grayson McBenson, 5/5
17 September 2021,Felipe Esteban Sáez Cortez, Perf
17 September 2021,MadDino Productions, Perfect way to keep up with your schoolwork.
17 September 2021,Liz Shores," Great app, super handy for checking your classes on the go."
17 September 2021,Amy Lopez, Makes syncing school and school from home so easy
16 September 2021,Trent Pennerman," Wooot school Canvas, WOOT!!!!-"
16 September 2021,Shakhnozakhon Fakhriddinova, Excellent app
16 September 2021,El vie Mediquillo, ✨✨
16 September 2021,Ken Colbert, Great
16 September 2021,Ashley Addison, It is amazing for my kids cause they go to UVA its amazing
16 September 2021,Leandro Maximiliano Spallanzani, Nice
16 September 2021,Kelly Powers Fitzpatrick, Easy to use
16 September 2021,Tajah Peterson," I absolutely love the Canvas learning platform. It is easy to navigate, provides a variety of tools to support online learning, and informs you in advance of any future updates so that you can/will plan your assignments accordingly. I personally think that it is amazing."
16 September 2021,Keyonta Couch, great app
16 September 2021,Christopher Rojas, Easy-to-use
16 September 2021,Julie Hooks, Easy to use on mobile
16 September 2021,Barbara Vega, Awesome
15 September 2021,Dorian Crown, Great aop
15 September 2021,Shelby Quattlebaum, Everything right at your fingertips! So convenient!
15 September 2021,Shashank Shaga, Great
15 September 2021,Prachal Jadeja, Only issue is for any Notification I don't receive push notifications
15 September 2021,Samantha Lovelady, Fantastic app.
15 September 2021,Akinsola David Akindileni, Kudos to the designers and coders of this app. It is a fabulous app.
15 September 2021,Rodrick Gore, Good cuz can do school on vacation so I don't fall behind
15 September 2021,Joseph Martinez, I love your app !
14 September 2021,Nani Kurakalva, It was an good app
14 September 2021,Carrie Logan, Very helpful information for each class
14 September 2021,Erling Erlingsson, Funker
14 September 2021,Paola Mejia," The app is extremely easy to learn how to use. I have being using this app for around two weeks. It has been a really great experience, also the way how you communicate with teachers and turn in your assignments. It even gives you the opportunity to repeat your quizzes or multiple choice assignmentsFull ReviewThe app is extremely easy to learn how to use. I have being using this app for around two weeks. It has been a really great experience, also the way how you communicate with teachers and turn in your assignments. It even gives you the opportunity to repeat your quizzes or multiple choice assignments, just to make sure that you really learned from every unit. It hasn't glitch the app till now, runs fast and great quality. 10 out of 10."
14 September 2021,Esraa Ahmed Radian," easy , organized , flexible, bugfree . in total awesome 😎"
14 September 2021,Terrence Ogo, Great
14 September 2021,Mario Gonzalez, Exelent
14 September 2021,Erin Stratman," Easy to use and understand, keeps me organized. Super impressed."
14 September 2021,STEPHANIE BOHMAN, Great app
14 September 2021,Laura Nash, Love it forever!
14 September 2021,Cari VanOsdol," Great platform, easy to use."
14 September 2021,Mona Alatorre, Gets the job done!
14 September 2021,David G, Great!
13 September 2021,That's Mo, Great app
13 September 2021,Jaziel Emanuel, It just makes school easier
13 September 2021,Thaihome Lee," I'm safety officer, first aider competent person, scaffolding supervisor, reggir, And study in BSCE-course,"
13 September 2021,Kawaya Bin Idumbo, Helpful for now!
13 September 2021,Delores Trotter, Great
13 September 2021,Emma Sanchez, Yay
13 September 2021,Mele Singh, The only issues the app is not show up on my phone screen
12 September 2021,Rhonda Vicenti, Love this app. Helps me stay on track with school work and keeps me connected to teachers
12 September 2021,Paulina Aguilar, Its an amazing app
12 September 2021,Akash Pai, Nah
12 September 2021,merit domeh, Good
11 September 2021,Pratima Rai, Excellent
11 September 2021,Matt McIntyre," Highly recommend using, it's very convenient to have my courses at my disposal."
11 September 2021,NGO FreedomForYou," Awesome app, makes life easy with better planning and scheduling of learning experientially!!"
11 September 2021,David Freddynanto, Awesome app
11 September 2021,Jhonny Arturo Arevalo Navarro," $<{""Nullview""}>.""{""%xml""}"">."
11 September 2021,Karla Poelstra, I use this for my college classes. I love it!
11 September 2021,your friend, Great
11 September 2021,DORCAS NOEMI MENDEZ MATOS, Awesome
11 September 2021,Livia Stubblebine, Great!
11 September 2021,B," This app gives me direct access to my online experience to my University. All my school course content is easily accessible and easily available to complete assignments, download files and access links. It matches the same content as the desktop app experience."
11 September 2021,Ariel Fitzsimmons, Very easy to navigate and find assignments!
10 September 2021,Alex V, Easy to use
10 September 2021,Dayana Loo, Friendly app
10 September 2021,Tamara Lynch, Very easy to access my classes!
10 September 2021,Shannon Rider, Love this app for students!!
9 September 2021,K Amazon, So easy to see my grades and get into my class assignments
9 September 2021,Sean Masirag, its my oirentation today
9 September 2021,Misael Jimenez, So good wow lol pov
9 September 2021,Ronald Whitehead, Awesome
9 September 2021,Alejandra Yanez, Great for kids
9 September 2021,Nashauni Laughter, Good
9 September 2021,Shannon Bond, Works great
8 September 2021,mattTHATSwho, Easy to use and love the widgets. Sometimes it's buggy after a semester though and have to delete and re-download a few times. Wish they'd incorporate inbox widget for quick messages to teachers etc
8 September 2021,Michael Davis," The Canvas app, as used and maintained by Chabot College in Hayward California, runs very smoothly. I have never had a problem with Canvas in the 2 years I have been using it. Runs well on my phone and surprisingly on my dinosaur of a computer. I really need to spring for a new one. Should a 20 yearFull ReviewThe Canvas app, as used and maintained by Chabot College in Hayward California, runs very smoothly. I have never had a problem with Canvas in the 2 years I have been using it. Runs well on my phone and surprisingly on my dinosaur of a computer. I really need to spring for a new one. Should a 20 year old computer still work?"
8 September 2021,Aurora Allen, This site is a lot more user-friendly than Blackboard. My only gripe is that you can't get rid of old courses from your dashboard 😕
8 September 2021,Jess, I wish it was better organization in the Mobil app. But so far i love it
8 September 2021,Pam Crislip, Love this app for my college courses
8 September 2021,chuck axe," A simple quality app for school, nothing special about it. And that's a good thing!!!!"
8 September 2021,Jacob Bowman, great!
8 September 2021,Cassandra Postell-Faustin, Awesome once you learn how to navigate through it!
8 September 2021,Liz Nicodemus, Easy to navigate and keep track of due dates
8 September 2021,Jaron McFarquhar, It does the job
8 September 2021,James Walker, This is better than the other student app for my classes.
7 September 2021,Non Pit, Very nice and great learning app for school 🏫 👍
7 September 2021,Dazzling Doll, Very much convenient for working students. Study on the go.
7 September 2021,Robert Gibson, Awesome interface and design.
7 September 2021,Foriest McNeil, slow but correct
7 September 2021,Jeremy Little, Love it
7 September 2021,Patricia Bennett, Easy to use and works great
7 September 2021,Jean-Pierre Elysee," Easy accessible interface that allows me to check on my class assignments, due dates and grades."
6 September 2021,Malik Hardy, Good app
6 September 2021,attchd flee," This app is good kaso puro ako ""Missing"" hahaha chour"
6 September 2021,Javier Alejandro Lerma," Easy to use, fasinating how well it's arranged."
6 September 2021,Lydia Hall, Helpful
6 September 2021,andrea lee, Easy to use great format for online classes
5 September 2021,Eva Carlson, I love this app because it is so simple it lays out what you need to get done and it's tabs are very simple and make sense
5 September 2021,Alvin Purugganan, Very helpful & easy to use & navigate
5 September 2021,Enas Alatoom, Great platform but needs more refining on some technical issues
5 September 2021,Monica Flores, Love
5 September 2021,Deanne Santoro, Love
4 September 2021,Swapna, ITZ GOOD TO USE CANVAS AS SCHOOL PURPOSES AND EASY TO JOIN CLASSAS AND CONNECT WITH ALL 👍👍❤
4 September 2021,Queen G," Love it. The app works well I never had any problems I been using this app since 2020 and I love it, Does this app is available for Mac OS?"
3 September 2021,Ashley Barrow," Easy to use, fast and convenient to check school information. ❤️❤️"
