date,name,review
4 January 2021,IT_60_Mayur Rai," Many times it shows error while login. After entering the correct password and email , it continuously shows wrong email or password."
4 January 2021,Kelly Davis, Eh. Missing lots of things from the desktop site. You're better off just using a mobile browser.
29 December 2020,Tamika Lloyd, Don't like the new update that much
23 December 2020,Ella Ayers," It's crappy, I'm having to use this for school and the app always glitches and it makes my want to rip my hair out sometimes. Their are way better apps to use than to use this one."
22 December 2020,AbisHeik Abi, Worst app difficult to handle😴
17 December 2020,destruction of food, Crashes
16 December 2020,Vanessa Mae Tungpalan, Sometimes my dashbord didn't show up
12 December 2020,Nareem Cloon, It doesn't have an app to submitt work
7 December 2020,Zanaya Sandy Tuclaud, So slow
3 December 2020,LIZBETH, This is so so horrible because it wont load my assignments so plz plz plz do not i repeat do not install this
1 December 2020,trenton Thomas, It is not working which makes me think that Ican't do my work
28 November 2020,Gopiy KJ," It's a really good app,but it all times making app crash.kindly fix it"
26 November 2020,Danika King, Super confusing on mobile
23 November 2020,Lakshya Tiwari," Not satisfactory, not a proper working."
23 November 2020,Avi Tavalin, Please for the love of all things holy ADD ASSIGNMENT NOTIFICATIONS
21 November 2020,Patrick Aquino," Well, I hate about this is when I logout and I tried to login again, I cannot enter even though I put my password and email correct. I have stable connection and I restarted my phone 3 times and yet I cannot proceed. I check all of the problem. Please if you have any suggestion to the problem. PleasFull ReviewWell, I hate about this is when I logout and I tried to login again, I cannot enter even though I put my password and email correct. I have stable connection and I restarted my phone 3 times and yet I cannot proceed. I check all of the problem. Please if you have any suggestion to the problem. Please fix it"
17 November 2020,ObsidianFire, Its simply just trash zoom better.
17 November 2020,michael spokes, It sucks alot you log in and in and it shows you your classes which is ok but when I tap on it it takes 3min just to get to what I want
12 November 2020,Robin B, The app needs work! The grades in the app are all wrong. This was an issue ending the first quarter. Please fix!
12 November 2020,Brandon, So the thing is Canvas works great when it wants to work but since the last update I can not access Skillsoft videos no matter what I do. I am not sure whether it is an issue on Canvas' side is Skillsoft's but it has not worked since the last update.
11 November 2020,Laura Stratton," It usually works really well, but for the last few days it won't let me go into any of the lessons. I can load modules, but that's it. Very frustrating."
10 November 2020,Gem Raymond, Have a dark mode update please thanks
7 November 2020,Kirsten Hartman," The fact I got a ""rate us"" message like I am playing raid shadow legends when I am checking my grades feels dystopian. 2020/10"
6 November 2020,Jhon Person Cabarles, lag
6 November 2020,Longyi chu," The app sends notifications about dates being changed for assignments or assignments being graded. Once opening the notification tab, neither of these are shown. You need to go to individual assignments to view this and after tapping the notification, it goes away forever. I would have tried to brinFull ReviewThe app sends notifications about dates being changed for assignments or assignments being graded. Once opening the notification tab, neither of these are shown. You need to go to individual assignments to view this and after tapping the notification, it goes away forever. I would have tried to bring up my problems through the help options ""submit a feature idea"" but on tapping the option, it gives me the option to share links(???)."
4 November 2020,Jennifer Smith, I get lost quite often. Waste my time locating items. Jennifer Smith
3 November 2020,Angel Lopez, It's good and all but now that this update came out u r not allowed to do nearpodz anymore which sux because my tx history is all nearpod this is going to make me fail
3 November 2020,Space Man, Why do you have to make uploading pictures in the quizzes that complex?
2 November 2020,Jonas Engberg, Misses functionality and hides buttons and assignments that are visible on the web version
2 November 2020,Gh8stme, This app dosent work it keeps freezing when i open it thats why i keep loging in on Google And i couldnt log in
31 October 2020,Mrwn, There were numerous times where I try to upload my work and it just fails. This doesn't happen when I'm using the website. Fix your app.
29 October 2020,Black Knight007, Decent app dont like how discussion board is formatted on the app. Great to read the material & check grades but sometimes the dicussion board does not update in real time you will have close app then reopen.
28 October 2020,Reign Castro, Trash. It's so buggy. Not to mention that the widget isn't working as well
27 October 2020,Sakuni Mahendran," It wont let you play videos, the last bug fixes didnt improve its performance on android. The website works better for chrome users if you have lectures to watch."
26 October 2020,Vic Thor gaming, I like this app but sometimes it also not working.. Its look like bugging..
26 October 2020,Jovie Edma, I can't type in the phone. I don't like it.
25 October 2020,Chloe Nicole Toledo, The keyboard didn't show up while I'm answering a quiz
24 October 2020,SHALVA DURGA PRASAD, Very clumsy app
24 October 2020,Al Payumo, i couldn't find my school and I couldn't log in
24 October 2020,Prin Prin, The Canvas is having issue where it rotate the submission as images.
23 October 2020,Nicole Morey," The app is great, but the widgets section isn't working. Can't get my grades, to-do list, or anything to show once added."
22 October 2020,Dev Girl, HAS A LOT OF BUGS!!!
21 October 2020,Uttam Kharde," I am using Canvas LMS platform for online teaching, learning and evaluation process. But I found that many students faced the following problems. 1. Students faces the problem to join the course using Course Code. 2. Students using Canvas student app unable to logging the course again when once log Full ReviewI am using Canvas LMS platform for online teaching, learning and evaluation process. But I found that many students faced the following problems. 1. Students faces the problem to join the course using Course Code. 2. Students using Canvas student app unable to logging the course again when once log out from course. So request to developer of this app, solve the issue."
21 October 2020,rebecca morse," I can't join conferences. I've updated the app, my browser and tried to open the conference on a new page and it says that the browser is outdated"
20 October 2020,Colin McDonald, Confusing interface
20 October 2020,Emma Stevenson," The Canvas student app is acceptable under certain circumstances only! It's set-up is very different from the online version. It is difficult to find out if you are in the proper discussion. It often asks to re-submit assignments weeks old. This app also fails to update the content so the dates are Full ReviewThe Canvas student app is acceptable under certain circumstances only! It's set-up is very different from the online version. It is difficult to find out if you are in the proper discussion. It often asks to re-submit assignments weeks old. This app also fails to update the content so the dates are not always consistent. Use online if you if you can, the application has too many issues for use! DO NOT USE THIS APPLICATION!"
20 October 2020,Erin Holder," The app itself generally works as intended, but since starting online classes, I almost always have trouble opening zoom from the app. I have the zoom app installed, but when I try to open scheduled meetings from Cavas, it says no apps on my device support the feature. Please fix."
19 October 2020,Mariam Garas, Its good its just I don't like using it for school
17 October 2020,Plok Plot, The app is always late in showing things posted in my courses. Useless in having it on phone if it cant be used properly.
17 October 2020,Kristine Loren Galima," Ever since the last update, I can't open library course reserves and Bb collaborate. Please fix this."
16 October 2020,Rowan M," As a student, it's difficult to learn. Canvas for the phone would be nice if it actually worked. Every time I try to submit something, it gives me a error. No matter how many times I try. The calender and to do list also doesn't work for student. Please fix, it would make the school year better."
16 October 2020,Jen Barbeito, Can't play videos
15 October 2020,Tricia J, While taking the quiz it became laggy and after the update it also became glitchy. The questions and options while taking the exam turned into horizontal lines which was scary because of the constant fear that you won't view the rest of your exam.
15 October 2020,Rebecca Lones, Currently the app does not show all items that you have upcoming for your courses under the to-do section. But it will all show up on the web version of canvas. It's only happening with one of my classes but as a result I've missed several assignments. The missing assignments will show under the calFull ReviewCurrently the app does not show all items that you have upcoming for your courses under the to-do section. But it will all show up on the web version of canvas. It's only happening with one of my classes but as a result I've missed several assignments. The missing assignments will show under the calendar only on the app. please get this bug fixed ASAP.
15 October 2020,Rishabh Sharma," Can't move in between modules, have to restart the phone or clear the cache still the problem.is persisting."
14 October 2020,N Eva, 👎
14 October 2020,Madi Roberts," The widgets do not work, specifically the ""grades"" and ""to do."" I also do not like that the ""to do"" in the app doesn't mark that an assignment as past due causing me to miss other due dates because they look upcoming not past due."
14 October 2020,Katy Hadaway," bro how many goddamn notifications are u gonna give me for stuff that literally doesn't even matter it be like ""Miss Cornflour has graded your thing"" like 300 times and then u check and there's no grade please shUT UP"
13 October 2020,Lori Cann, Update: Tried again to use it. Just still frustrating due to not enough functionality and uploading images sideways. Any app that still can't fix images is failing IMO. Not much functionality compared to what is seen on web. List of assignments under grades is not in any order that makes sense and iFull ReviewUpdate: Tried again to use it. Just still frustrating due to not enough functionality and uploading images sideways. Any app that still can't fix images is failing IMO. Not much functionality compared to what is seen on web. List of assignments under grades is not in any order that makes sense and it can't be sorted.
12 October 2020,Jurrien Nichols," What if you... Wanted to go to college... But college said: ""Lol we actually kinda suck"""
12 October 2020,Cloudi," Is there any particular reason for the calendar not working? Like, I can't view any of my future assignments for the next few weeks and i know they've been posted."
12 October 2020,Trombonion, It just doesn't work. The to-do list and calendar are probably the only things I find handy about canvas and they just don't work on the app
11 October 2020,Nate Vemuri," The website is good, but in the app submissions don't go through half the time and it refuses to load my calendar half the time. Notis don't always come through. Unstable app, good website."
10 October 2020,Jeacelle Christine Somera, To-do widget is not working
9 October 2020,J Millet, Not a great app. Only displayed 4 out of 10 classes. The grades and assignments do not match up with canvas online. This app is a waste because it isn't updated.
8 October 2020,Rose Marie Fletcher," My canvas widget isn't working. The to do list won't show anything to do, but when I open the app it will show what I need to do. This widget needs to be fixed."
8 October 2020,Hope Celiz, Cant go to conference
7 October 2020,jay broo, i can't access any of my online meetings nor open up my online ooks through canvas.
6 October 2020,Ivy Mercana, It's so heavyy. Can you make a lite or something? Sometimes I miss my submissions because my Internet can't take it
5 October 2020,Ruth Buckley, Conference and quizzes haven't been working
5 October 2020,Kyle Peterson, It won't let me download any of the pdfs from my professors on my samsung galaxy tab s7 plus. Everytime I try it says download failed.
4 October 2020,Keri Christensen," I have twins in the same class, impossible to navigate."
1 October 2020,Sharmaine Claire Guntang," Hi! I'm happy with this app and it helped me a lot especially for submissions. However, my dashboard was not responding well, it keeps on showing that I don't have any courses/groups but I have my courses (those are my subjects). Usually I need to pass assignments through canvas and I may not be ablFull ReviewHi! I'm happy with this app and it helped me a lot especially for submissions. However, my dashboard was not responding well, it keeps on showing that I don't have any courses/groups but I have my courses (those are my subjects). Usually I need to pass assignments through canvas and I may not be able to pass my requirements on time if it keeps on happening. I did a lot of troubleshooting yet it didn't worked. Please help me with this. Thank you so much!"
1 October 2020,Bibi Jagnarayan, kindly make it workable on the MacBook Air thank you!
30 September 2020,livi garfield," The app is great for getting through lessons. But it doesn't have text to speech tools for children with learning difficulties. The quizzes don't have text to speech. Once you print something and go to print something else later on you cannot get the previous printed out of the que. I love that we cFull ReviewThe app is great for getting through lessons. But it doesn't have text to speech tools for children with learning difficulties. The quizzes don't have text to speech. Once you print something and go to print something else later on you cannot get the previous printed out of the que. I love that we can't take pictures and upload them, but there are so many issues with the web and mobile that need serious working on."
30 September 2020,Shin Hye, Natapos ko exam ko pero walang lumalabas na keyboard wala tuloy nasagutan sa enumeration! Sino may fault? Canvas? My net? What?!
30 September 2020,Brandy Harbour," The last fix ruined my ability to use zoom and other portions of the app. Going to uninstall, reinstall and update review if possible. Anyone else unable to use portions on the app? Zoom is my main complaint as it is essential to my productivity as a student learning remotely."
29 September 2020,Bryce Wanner-Brown, My school is not showing up in the search
29 September 2020,Allison Hermance, To hard to find things. There are to many subcategories.
28 September 2020,Arrianne," Canvas, you will never be as great as Google Classroom😔😤"
28 September 2020,lorie meyers, Very confusing. I feel sorry for all the kids using this app
28 September 2020,Alfred Nordahl, Tough to navigate and no dark theme.
28 September 2020,Silent Raccoon, It's good too look at notes but not video. It's bad.
27 September 2020,Fiya Caldit," It's great I get to use the app for my online classes but I would actually love it better if it has a dark mode cause since we're in a midst of a pandemic, we need to take care of our health especially for students who uses who knows how long they are on their gadgets. That's all."
25 September 2020,Kristina Castro," Pros: I only use the app to upload pictures to my course which appears to work perfectly fine. Cons: Notifications do not work for this app on my phone. I have toggled with both the app and phone settings and have also forced stopped/uninstalled then re-installed and still no notifications. Second, Full ReviewPros: I only use the app to upload pictures to my course which appears to work perfectly fine. Cons: Notifications do not work for this app on my phone. I have toggled with both the app and phone settings and have also forced stopped/uninstalled then re-installed and still no notifications. Second, when I attempt to input for a discussion, typing does not work for me. Just the blank page and the keyboard will not pop up :("
25 September 2020,Avery Bravery," used to work fine, but now it won't open the webex app when trying to connect to webex."
24 September 2020,lucas madrigal," I woulD Say this app is a no-no. Everytime i submmit my assignent it says ""resubmmit assigment"" or ""submmited assigment"" right? But when i check it the next day or in a few it said ""Missing"" what type of app is this anyway? USLESS. UPDATE THIS BUG RIGHT NOW."
24 September 2020,Trexcy Torrefiel, There are a lot of bugs and canvas really needs an improvement. Not just the app but the whole system. Google classroom is more better LMS
24 September 2020,Akari, It is good but when I took the test for my prelims my canvas suddenly glitched and all my answers were somehow randomised and I got a low score.
23 September 2020,Ashton Purcell, Nothing will download on Galaxy Tab S7. Everytime I try downloading something it says Download Failed after a second.
23 September 2020,Ankeet Shah, The keyboard for entering password stopped showing up about 5 days ago. Schools cannot support it.
23 September 2020,bts ami, After the second month of the school yr I couldn't access very many of the asignments.
23 September 2020,Mina H," im not able through links navigate through this app, or even type in an assigment ."
22 September 2020,Thunderage Smearratt, I can't type to answer quetions on the quizzes I have a samsung
22 September 2020,Terri Arnold, Tech issues an this rude email that dante solve issues field free was a crock!! Was very disturbing to read an email saying the high volume of calls an issues therefore wouldn't be able to fix the problem free of charge always? It's not my issue my the account the school issued me cant be located wtFull ReviewTech issues an this rude email that dante solve issues field free was a crock!! Was very disturbing to read an email saying the high volume of calls an issues therefore wouldn't be able to fix the problem free of charge always? It's not my issue my the account the school issued me cant be located wth
22 September 2020,ت, I Had Truble Puting My Schools Name and i cant fide my school name.
22 September 2020,Raquel Loza, ConferZoom isn't working properly
21 September 2020,CL," Please fix it, in samsung the keyboard doesnt come out when the quiz is asking for an access code. In iPhone it is just fine."
21 September 2020,Justine Pangilinan," The latest update doesn't show the the new modules that my teachers have uploaded, so I can't access it in the app. I have to use a browser to to see those new modules. I also hope you can guys find a way to make its notification section be more organized, instead of all the subjects announcements bFull ReviewThe latest update doesn't show the the new modules that my teachers have uploaded, so I can't access it in the app. I have to use a browser to to see those new modules. I also hope you can guys find a way to make its notification section be more organized, instead of all the subjects announcements be compiled in it. Very disorienting. Example is like a subject tab, all notifications about that subject goes to that that."
20 September 2020,Giant Ace," For some reason, it won't allow me to pull up my keyboard to type in answers for assignments and quizzes. Which is not good."
19 September 2020,Aza Jones," It was great, but now I can't type when I click a link and it opens the page. Its not an issue for things where its click and go, but when I need to actually type something or search something I can't because my keyboard won't open. Its just this app too. I have a Samsung."
19 September 2020,Aica Laderas, ill change the rating if this app will have RINGTONE in every notifications.
19 September 2020,janee sullivan, I get notifications two so annoying 🙄
19 September 2020,Chelsea Andrea, Glitches and lags. Boots the kids off their classes and modules constantly. The layout is confusing and I can't stand being forced to use this app
18 September 2020,Devon Cornish, Laggy causing multiple difficulties
17 September 2020,Greatest Ever, Nagsasawa na ako sa buhay.
17 September 2020,MissBJC Clayt16, I like that I can see agenda and grades. Also love that I can contact instructors. But the calender is wrong. Put my assignments a day behind. I ended up getting an 0 for first assignment cause the date was wrong on this app
15 September 2020,Alexandre Lopez," Notifications are horrible in this app. I constantly get ""a new annotation has been made to your submission document"" but when you click it it doesnt bring you anywhere. Also some notifications in the app stay bold (as if they are not read yet) even though I refreshed and restarted the app. Lastly, Full ReviewNotifications are horrible in this app. I constantly get ""a new annotation has been made to your submission document"" but when you click it it doesnt bring you anywhere. Also some notifications in the app stay bold (as if they are not read yet) even though I refreshed and restarted the app. Lastly, if your assignment is graded, it should show IN THE NOTIFICATION! that would be very usefull, just like if you get a message from whatsapp, you can see it without opening the app."
15 September 2020,Darlene Pagan, I sometimes can watch videos my professor leaves and when i call the help line it takes forever.. It started at 15mins wait and im now at 84mins ...thats right it went7 higher...iwant to hang up but i cant..I NEED HELP... this is no way a app should be...
15 September 2020,Liz J, It's a great app but it's telling me that pictures cannot be sent to the teachers if I need to turn things in and even in the comments section. It's been working fine and now it's not letting me turn things in plz fix this.
13 September 2020,Kunwoo Kim," Overall great, but recently, I cannot upload pdf directly from another app (ex. Cam scanner, and other scanning apps). So now I have to take additional steps to download and re-upload to canvas. I hope this will be fixed soon...."
13 September 2020,Kolfinna Jónsdóttir, The widget version of the To-Do list keeps showing classes as well as all assignments (even the ones try get have been marked as drive in the To-Do list inside app) which is kind of annoying. I would love to be able to see ONLY the to do list shown in the app.
11 September 2020,Ayeanne A.," I'm having issues with my canvas, which when I opened the app, only the panda icon is there. The IT team asked me to logout, reset my internet connection, restart my device, and to use other devices. I did those and I couldn't log in anymore. I always get redacted in the login page"
11 September 2020,Emi Schofield," When I finish a module, the next step would be to go to the next one, but it always puts me back to the first module I completed, ages ago. Maybe not meant for phone use."
10 September 2020,Hoo boy, can't view embedded links
10 September 2020,O Ting," So far, there is no Dark Mode for this app. Hope the developer can look into this."
9 September 2020,Matt A," The app works fine generally, but the notifications do not group. I receive tons of notifications from this app every day, and they really clog up my notification center. Really wish they would implement grouped notifications..."
9 September 2020,Elizabeth Warren," Doesn't have all the features and settings that the computer version does, very frustrating"
7 September 2020,drx various, Can't signed up it always say is incorrect even though im putting the correct stuff please fix this
7 September 2020,Yellow Queen, The notification system doesn't wort it easy to miss an activity
7 September 2020,po_ tato, I'm trying to request a new password because i forgot mine and nothing is sending on my Gmail. Please answer why.
7 September 2020,Danielle Benson," Bad mobile experience, Canvas works great at a computer, but the mobile version has some issues, specifically with Cengage. Titles in Cengage are cut off, along about 1/3 of videos in lessons."
6 September 2020,Lex Anneken Cruz," When I tried to open my account in the app, it says that my account doesn't exist making me unable to open it. But if I log in my account in a browser, it works perfectly fine. Please fix whatever bug this is."
6 September 2020,jackie jensen, Hard to figure out and keep track
6 September 2020,Shem Ricarte," Dark mode, please."
4 September 2020,camden nedelsky, Please add dark mode.
3 September 2020,Jessille Garzon, Received to many assignments and quizzes everyday.🤦🏻‍♀️
1 September 2020,Linda Duguay, Eh
1 September 2020,Daniel Akinola," Terrible uploading and recording. Everything works perfect except for submitting video assignments. Sometimes after recording in the app it has ""an unexpected error"" and does not save the video making me redo the whole thing. And when it actually does save it submits the video to the wrong assignmenFull ReviewTerrible uploading and recording. Everything works perfect except for submitting video assignments. Sometimes after recording in the app it has ""an unexpected error"" and does not save the video making me redo the whole thing. And when it actually does save it submits the video to the wrong assignment causing me the stop the uploading process and redo the whole video."
1 September 2020,Katy Bratcher, Not terrible but wish I could sign in from other devices and use the read allowed feature...which is the main reason I have the app...so I can listen to my text books while I'm driving or doing something that requires my eyes to be elsewhere. It did work but for some reason is no longer supported?
31 August 2020,Liz," Old fashioned look and feel, janky to get to work correctly."
30 August 2020,Isabelle Rodriguez," I'm really mad. Since my uni uses this, I can't do anything about it. But why do you keep deleting my files that I passed already? They keep being regraded until due date. And suddenly, it's gone! AGAIN. Please fix this, I can't fail :(("
30 August 2020,Narendra Rana, This is copying teams
29 August 2020,Dhaval Barai, Sir after the new update.. The lectures are unable to watch and the app shows thier is no such file..I wish community will look after it
28 August 2020,Aeir Crown," Opening the some of the PDFs are either work fine or suddenly cannot access, and downloading one is broke as it always goes back and forth in my downloading manager, pls fix this immediately."
28 August 2020,Matt Denny, The widgets don't work at all nothing loads on s20
27 August 2020,riand lexant," Submitting is horrible . There is a nice to do list , but when I have assignments already submitted and I can't mark the assignment as completed it makes the to do list very confusing."
25 August 2020,Meditations of the Heart," The app does not pull up the assignments properly.Whatever assignment is downloaded that is the assignment that comes up every time unless I uninstall and reinstall.Who wants to do that every single time a new assignment needs to be printed or looked at?This is too difficult for kindergarten studentFull ReviewThe app does not pull up the assignments properly.Whatever assignment is downloaded that is the assignment that comes up every time unless I uninstall and reinstall.Who wants to do that every single time a new assignment needs to be printed or looked at?This is too difficult for kindergarten students to work with independently.It is ludicrous to believe anyone can actually remotely teach using this program to a five year old unless a parent is doing the actual teaching.Workbooks would help, too."
20 August 2020,Emma Coe," google classroom is so much simpler than this but if you want to confuse students and teachers alike, this is the right app for you"
20 August 2020,Rishabh Jain, Video player keeps resizing instead of playing the video. Really awful !!
19 August 2020,Aditya Kumar," I am not being able to log in to my canvas account. In web also, I log in to infrasturcture one rathern learn. Net which is not allowing me to log in the app which uses learn. Net as the login site"
19 August 2020,Rajashree Thengne," ""WHEN ARE YOUGOING TO RELEAS AN APP FOR WINDOWS""😕😕😕😕😕.Its really a perfect app as it let us do what we want to do for studies include test. While submitting assignments the 'Submit' option is always present but it is invicible, I mean that option works when I tap on the position where it usuallFull Review""WHEN ARE YOUGOING TO RELEAS AN APP FOR WINDOWS""😕😕😕😕😕.Its really a perfect app as it let us do what we want to do for studies include test. While submitting assignments the 'Submit' option is always present but it is invicible, I mean that option works when I tap on the position where it usually appears (please understand me). Please fix this as soon as possible."
18 August 2020,Emily A, Confusing
17 August 2020,Jessica Anne Gilbert," i'm from the Philippines. we are going to use this app for our ""ONLINE CLASSES"" but there is seem to be a problem. may niece is trying to sign in but it always says that ""invalid username and password"". what is that suppose to be mean? please answer me."
16 August 2020,Moreover, Can you please fix the android version so that you can see what group you are in. My friend can see his group and he has a iPhone. So tiring having to switch to the browser version.
14 August 2020,JTM14," This app is giving me a huge problem. Whenever I log into canvas when I first download it it works, but when I login the next day it says I have no courses what so ever. Ao I have to keep installing and un-installing the app to get it to work."
8 August 2020,Izz. M," the app shouldnt showed that i was offline during online conference, now since my lecturer using this app, i need to be online during the conference, which is a burden."
7 August 2020,S Taylor, Cannot watch class instruction videos anymore. What happened?!
5 August 2020,JM R, This shouldn't be on playstore!
3 August 2020,Shiro Shania Criszia," I'm only giving it a 2 because, once courses are removed from dashboard, i cannot go back to the course to see the classes. In the apple version, i can still go back to see how well i did in the course. Which is nice. Especially if the teachers have not finished grading everything and you still needFull ReviewI'm only giving it a 2 because, once courses are removed from dashboard, i cannot go back to the course to see the classes. In the apple version, i can still go back to see how well i did in the course. Which is nice. Especially if the teachers have not finished grading everything and you still need to check the grade. It cannot be done in the samsung version, but can be done in the apple version. Please fix this as sometimes it's very inconvenient for me to use my laptop just to check my grade."
1 August 2020,Jerinique Gaston, Fullsail is not in this list so why when I type fullsail does this pop. Its misleading and a waste of time!
30 July 2020,m syrup, Not a must but it would be nice to change the color of the interface of the app. To personalize a bit would be nice.
29 July 2020,Gabriel Karp Gershon, Bb colborate experience s not good. Not possible to play recordings. No text transcription support
27 July 2020,Olen Briggs, Won't let me reset my password
23 July 2020,Brian Tyler, Needs to be updated more frequently. The most recent update killed the mobile uploads for homework. Now it's a 5 step process vs a 1 button push.
23 July 2020,Jaybee Recile, I turned on all of the push notifications but i'm still not notified if there are new activities like new files added to my course
13 July 2020,Tshenolo Sekudu, Very hard to log in
10 July 2020,Weird Rat, Its hard to find stuff sometimes
7 July 2020,Kayla Truong," Please add a dark mode option. For night use, dark mode would be easy on the eyes."
3 July 2020,Ethel Vergonia, It loads too slow and I can't use it well unlike before even I have stable connection
30 June 2020,Patrick O'Connor, Constantly refreshes and brings you back to the dashboard. I've had it with the phone website and the app. I will now strictly write on a third party app and copy and paste.
29 June 2020,Edgar S," It works well enough, but not having a dark mode for an app that has an option for you to work on assignments is terrible. Staring at a bright white screen, even on the lowest brightness setting, gives me a headache. I know you guys act like the school districts when it comes to your app so you'll iFull ReviewIt works well enough, but not having a dark mode for an app that has an option for you to work on assignments is terrible. Staring at a bright white screen, even on the lowest brightness setting, gives me a headache. I know you guys act like the school districts when it comes to your app so you'll ignore the reviews and feedback from students."
27 June 2020,Joshua Dunne," More problems, constant soft lock"
26 June 2020,R R," Needs a lot of polish. There's still quite a few bugs that seem to mostly manifest as a variety load errors. Of course there's no error messages, so this is just based on observation. Overall the entire platform (desktop browser, etc) seems rushed and kinda backwards in terms of user experience. 500Full ReviewNeeds a lot of polish. There's still quite a few bugs that seem to mostly manifest as a variety load errors. Of course there's no error messages, so this is just based on observation. Overall the entire platform (desktop browser, etc) seems rushed and kinda backwards in terms of user experience. 500 characters isn't enough to go into a lot of detail and it's also hard to definitely produce any specific bug."
13 June 2020,Kaeleigh Sutherland, When a new post of comes throu an you click on the notification it should take you to the new post not just the top on the page so much time is wasted scrolling to try an find the new post
11 June 2020,Saerquita Alexander, DONT PICK UP WHERE YOU LEFT OFF. ALWAYS HAVE TO PLAY HIT OR MISS SITUATION. 😊 HOWEVER I DO LOVE CAREER STEP❤
11 June 2020,Kris H," desktop experience works as should ; mobile experience does not (at times links will not open, seemingly 'bugs', smaller details do not show up compared to desktop. (my computer broke beyond repair during school year). Easy to use on computer. Harder to use on mobile."
5 June 2020,Princess Royal," its a good app dosnt always nofiy you for emails, you can only sumbit ome form at a time, some submissons will fail amamy times before going thur"
29 May 2020,Timothy Mendoza, Can't add previous courses to Dashboard. Wanted to view previous grades from a finished course but it won't show.
26 May 2020,Nika, They won't let be pick my school ☹️
24 May 2020,Daniel D, Using this on a phone is painful
23 May 2020,Victoria Hamilton, I can't keep fighting this app. Going back to the website version.
22 May 2020,Ben Williams, The app doesn't load anything half the time I try to use it and I'm stuck with a blank white screen. When it works it does the job well but thats ONLY when it works.
20 May 2020,Sarah Carpenter, Its good and this is from a kid that hates school
18 May 2020,Anna Nielsen," I like the canvas site itself but the app doesn't compare. My teachers can't receive assignments turned in from phones using the app. Most of the time if I open an assignment in the app, I'm sent to my browser where the it's just the canvas website opened and have to login to see, instead of being aFull ReviewI like the canvas site itself but the app doesn't compare. My teachers can't receive assignments turned in from phones using the app. Most of the time if I open an assignment in the app, I'm sent to my browser where the it's just the canvas website opened and have to login to see, instead of being able to view it from the app. In my experience the app is more of an inconvenience than just using the website on a computer."
17 May 2020,Clancy," It wont show me the details of my assignments. Just the general stuff (name, due date, weighting etc). Its basically the main thing I need to use it for. Samsung Galaxy 10"
17 May 2020,Terrace Farm, Blah!!!
14 May 2020,Angie Peak," This app is good, but definitely not the best. Or even great. It always kicks me out of my tests and doesn't save my answers unless I answered a while ago, so my previous answers aren't saved and I have to go back and retype them. One good thing, though, is it let's me message my teachers and I can Full ReviewThis app is good, but definitely not the best. Or even great. It always kicks me out of my tests and doesn't save my answers unless I answered a while ago, so my previous answers aren't saved and I have to go back and retype them. One good thing, though, is it let's me message my teachers and I can get their emails on it. But another bad thing is when I'm uploading my assignments I have to either upload it to Adobe Acrobat or submit it by sharing it with canvas, which is hard."
12 May 2020,Sam Allen," The app fails to open or download any file whatsoever. This has only been the case for my current school, Florida State University, the previous school I went to did not have this problem with canvas. It has been like this for the year that I've attended FSU and all of my classmates have the same isFull ReviewThe app fails to open or download any file whatsoever. This has only been the case for my current school, Florida State University, the previous school I went to did not have this problem with canvas. It has been like this for the year that I've attended FSU and all of my classmates have the same issue."
11 May 2020,Cedric Emmanuel KIRE," When notifications are sent, NOTHING APPEAR WHEN YOU CLICK ON THEM. Canvas just brings you to the home page and that's it."
10 May 2020,Youknowwho312, They did fix the format to work on phones better but the calender is absolutely unuseable. It never loads and it does't show the assignments. Sometimes the back button gets stuck and i have to get out of the app. The text boxes need a save option because if you leave the page by accident all of yourFull ReviewThey did fix the format to work on phones better but the calender is absolutely unuseable. It never loads and it does't show the assignments. Sometimes the back button gets stuck and i have to get out of the app. The text boxes need a save option because if you leave the page by accident all of your text will disapear
7 May 2020,Zachary R, It's great when it works. But sometimes it just wont submit assignments when it tells you it did.
6 May 2020,John Javier," I doesn't allow me to use mic in a conferece,There is a notif that canvas need permission to use my microphone but there is no ""allow "" button."
4 May 2020,Fatima Abdullahi, I cannot join conferences since its latest update.
4 May 2020,Gabrielle Velasquez, Flash player does not work in Android tablet or mobile.
3 May 2020,Tazkiya Wildani, It's hard to login to app from smartphone. I have to use browser.
1 May 2020,B Relentless," This app needs ALOT of help. Some features simply do not operate. If it weren't for the fact that I have to upload assignments for my kid, I wouldn't use it."
30 April 2020,Harley owens, Everything I do does not work I have to use a computer 😡🤬😡😡🤬🤬😡
30 April 2020,Masooma, The app does not allow you to change the playback speed of videos uploaded in the media gallery anymore. Please bring this feature back!
28 April 2020,Gina Field, I have tried all the Chrome troubleshooting tips and I still cant download the app.
28 April 2020,Nicolas Carroll, Overcomplicated and difficult to access assignments.
28 April 2020,J O," Was working great, but the last update won't let me join or start any conferences..."
26 April 2020,Garrett Moore," Itd be a lot more useful if admins HAD to use the calendar, or if the calender could automatically update when new entries were made. Otherwise it's a gigantic hard to follow mess."
24 April 2020,Dewey Jackson, Poor ui feels clunky and old
24 April 2020,Jersey Perez," Really annoys me that, we can't select multiple pictures to submit at once. Nor any preview to check what you are submitting from your gallery."
19 April 2020,Michael Kim," please add grade stats. I even tried using website on phone to see the stats but the app opens instead. therefore, the app actively prevents using this feature. Still doesn't work. Developers have had plenty of time to fix"
