date,name,review
9 September 2021,Squidzuka Gaming, Absolutely garbage I had been working on a essay for a good 2 hours then It decided to delete all of my essay for no reason this app is trash I'd rather go back to Google classroom than this app
9 September 2021,ft eigorota, Egmamagwaataaan baantiweeel
9 September 2021,Camille Erese, Always having a problem in conference microphone and log in problem 🙄
9 September 2021,Maxwell Thomas, Horrible app barely even works. No one should ever even use this at all.
9 September 2021,Holli Nelson," I downloaded for my tablet, app works. Slow but works. I get it for my phone so excited to have access to Canvas that isn't on the mobile web and it won't find my school's login page on my phone. I'm very disappointed. EDIT: As requested I contacted them, and never received a response. App still wilFull ReviewI downloaded for my tablet, app works. Slow but works. I get it for my phone so excited to have access to Canvas that isn't on the mobile web and it won't find my school's login page on my phone. I'm very disappointed. EDIT: As requested I contacted them, and never received a response. App still will not load. It blank screens out everytime it has me select my university. Still disappointed and very frustrated! Went from 2 stars to 1. It's been MONTHS since this happened and no resolution."
9 September 2021,Ricky Cooley, Absolutely dog water
8 September 2021,detective daddy, It signed me out for no reason and now I can't sign back in. I need it for school so this is making it really difficult for me
8 September 2021,Colin Larter, I would rather pull my own finger nails out with pliers than be forced to use canvas for my class. This app is beyond awful.
8 September 2021,Roy N-R," Love the app, just doesn't work with FSU so why use it"
7 September 2021,Yukino Hoshizaki," Please fix the assignment portion in the app because when I enter an assignment or discussion, I usually get the answer ""there was a problem loading this assignment. Please check your internet connection and try again."", even though I got stable connection. Some announcement also do not appear in thFull ReviewPlease fix the assignment portion in the app because when I enter an assignment or discussion, I usually get the answer ""there was a problem loading this assignment. Please check your internet connection and try again."", even though I got stable connection. Some announcement also do not appear in the app. Everything works well with the one for the browser, but the app is has alot of errors."
7 September 2021,Cat Power," ""Favoriting"" (i.e. editing dashboard) is broken. Old courses appear in editor as both starred and unstarred, and as both active and inactive (appearing twice in list). Can't remove tutoring services from appearing as ""classes"" on dashboard, creating a LOT of clutter that makes it hard and bothersomeFull Review""Favoriting"" (i.e. editing dashboard) is broken. Old courses appear in editor as both starred and unstarred, and as both active and inactive (appearing twice in list). Can't remove tutoring services from appearing as ""classes"" on dashboard, creating a LOT of clutter that makes it hard and bothersome to find my classes. Clearing storage and reinstalling doesn't help. Additionally, instructors have some difficulty with removing old previous class assignments and discussions from current classes."
7 September 2021,Emman KingKing," Please delete this annoying app, me and my friends that uses it in their platforms on there online learning is very stress out, because of the countless buttons and buttons that is not easy to find. I beg you. We are not impress of this app even a bit. SO PLEASEEE!!!!!🤬"
6 September 2021,Sheanel Requieron, It's always Auto submit
6 September 2021,Arjan Pradhan, Worst app
6 September 2021,crio," last year, I used it nice and smooth. It functioned very well. But now, when I clear its cache and data, log in and all, then I quit the app, and reopen it, it started to crash. Like it's automatically quiting while loading. It's frustrating because our school will start next week and this app kept Full Reviewlast year, I used it nice and smooth. It functioned very well. But now, when I clear its cache and data, log in and all, then I quit the app, and reopen it, it started to crash. Like it's automatically quiting while loading. It's frustrating because our school will start next week and this app kept on doing this since last month."
6 September 2021,Kenneth Alimpong, Need massive improvement especially in logging in an account.
6 September 2021,Thu Trinh, the notifications are doubled. you get 2 notifications for the same event.
5 September 2021,Team winners," It doesn't have my school ""willow Glen high school"""
4 September 2021,Jason Nguyen, Used to be decent. Crashes upon opening now.
4 September 2021,Aeslyrics, I already created an account and it went fine on my first use but the SECOND time I entered the app I was LOGGED OUT and I tried to enter my credentials but I still can't enter my account. Please fix this problem.
4 September 2021,Jenelle Hamilton," You need to check this app, problems ,can't even locate my niece school Carapichaiama Ac school .Always gives trouble"
4 September 2021,Clark Drishinski, App keeps crashing when I try to access and class recordings or reading assignments
4 September 2021,gabriela lopez, I have to keep finding my school everytime then logging on everytime this is pointless to have an app
4 September 2021,Ramzi Kelly," I think teachers should tell students their grades in the classes they teach them in. And provide valid reasoning for their grade, I cannot count how many times I've put my heart and soul into a project that a teacher fails me on a technicality. Computers are an amazing tool, yet they have no place Full ReviewI think teachers should tell students their grades in the classes they teach them in. And provide valid reasoning for their grade, I cannot count how many times I've put my heart and soul into a project that a teacher fails me on a technicality. Computers are an amazing tool, yet they have no place in a classroom."
3 September 2021,one swaggy BOI, I dont like school Please delete and free me
3 September 2021,Void Bandit, I don't like school
3 September 2021,Hiiro Okamura, Can't even upload one single file less than a 100MB. Got 0 files uploaded and it says that I exceeded the storage quota.
3 September 2021,Amanda Winterkorn, It was really easy to use before the new update. I cannot remember my password to my account and have tried reseting it but it just stalls. I have done delete the cache and data of the app.
2 September 2021,Eduardo Dominguez, To difficult
2 September 2021,Beep Beep Lettuce, Really annoying
2 September 2021,Irving Co, My to do list is not visible
2 September 2021,judy magno, It stopped working. I can't sign up and access my courses.
2 September 2021,Samantha Csorba, Cant get in!
2 September 2021,Raven Salvador, Awful
2 September 2021,Allie S, IT KICKED ME OUT SINCE THE LAST UPDATE. 🖕
1 September 2021,Daily Dose Of Best Boy, No more school
1 September 2021,NoLifeSpace_, School.
1 September 2021,Carla Gie Matias, Error error errorrrrr😑
1 September 2021,Benjimin Mitchell, school work
1 September 2021,golden paradise, Not able to download this app.... Very slow speed... Showing pending many times
1 September 2021,SLICE, What the is this? I can't log in my own google account unlike before and I can't create an account because the recaptcha is placed at the side of the screen where I can't even see the box. I'm so frustrated.
1 September 2021,Rovert Atienza," cant even open, always shows error"
1 September 2021,anthony williams, I tried to use it because I started school and it wasn't working on my laptop. It would load and it won't respond
1 September 2021,Ahmad Qudratzai, Horrible stress out students
1 September 2021,Obi-Wan Kenobi," Not great, always has a problem."
1 September 2021,Enrique Mendoza," It was a very useful app until this last update, I signed out to let someone else sign into their account and we realized that none of us can sign in on the app anymore it keeps giving us a ""stale request"" message even after closing the app and relaunching, and even after uninstalling and reinstalliFull ReviewIt was a very useful app until this last update, I signed out to let someone else sign into their account and we realized that none of us can sign in on the app anymore it keeps giving us a ""stale request"" message even after closing the app and relaunching, and even after uninstalling and reinstalling."
1 September 2021,mr man, I just dont like school
31 August 2021,Charles Francisco, the new updates crashes always when I open it. please fix ASAP. I can't navigate my courses.
31 August 2021,Eryka Barecante, How I wish Canvas won't lock assignments
31 August 2021,Armel Lacanaria, Too much activities no chicks
31 August 2021,Tiffany Riddell, When you download it and try to find my college it won't work for Android phones say college not found for western iowa tech CC. For Sioux City iowa FIX THIS PLEASE.
31 August 2021,Luke J., App won't even load!!!
31 August 2021,Zaid Sheikh, Bugs
31 August 2021,Ella Bella, Iy t was great at first but now am not able to access my courses
31 August 2021,Charlene Bermudez, Doesn't work!
30 August 2021,TYPICAL GAMING, I can't access some sites. Why would you create a mobile version if you can't make it right anyways?! I love school and all but if we keep on running problems like this i don't think i woukd have good grades and its not even my own fault.
30 August 2021,Tracy Grasty," Your update didn't work, I now cannot access my school on my android phone, please fix!!!!!"
30 August 2021,Devora Cortes, I cannot see my calendars anymore. I don't see anything under the to do list.
30 August 2021,その不快な孔雀 /Zandrae," It's retina burning white with no options to tone it down for people who have disabilities that make them light sensitive such as photophobia, autism, migraine problems, etc. This app is hell to use. I'm having to turn my phone brightness all the way down and use an overly app that darkens things moFull ReviewIt's retina burning white with no options to tone it down for people who have disabilities that make them light sensitive such as photophobia, autism, migraine problems, etc. This app is hell to use. I'm having to turn my phone brightness all the way down and use an overly app that darkens things more just to make it usable. What kind of ableists didn't think of adding a dark skin."
30 August 2021,Snehanjan," A absolute trash, don't use this."
30 August 2021,megan mcbride, It worked great. My calender no longer loads. This males it frustrating to keep up to date on assignments.
30 August 2021,Kevin Zhang," Um, I can't download this thingy. It just keeps pending and pending."
29 August 2021,lalo reaper, The new update has made it completely unusable
29 August 2021,M. Usman Shafique, It should be in english too
29 August 2021,Dre 0411, I don't like school
28 August 2021,Christopher Brent-Chase, net::ERR_CLEARTEXT_NOT_PERMITTED Still broken!
28 August 2021,Mary Simmons, The app won't let everyone sign in on a tablet
28 August 2021,Fennivii, Interface is awful and headache inducing. I'd rather play Mario with a guitar hero guitar.
28 August 2021,Clayton Sheehan," poorly designed, difficult to use, love the website, app should be more like the website"
27 August 2021,river halo777, BAAAAD
27 August 2021,Opalite the blue fox, Won't let me login with my password and user I use everyday
27 August 2021,Rabia Naeem, It was a great app until it stopped working at all with the new update. I cannot sign in and cannot access my courses from my cell anymore.
27 August 2021,Lovely Sumaya, Its broke
27 August 2021,LSJW Thanks, This App will NOT LET ME LOG IN FROM MY PHONE.
26 August 2021,homemadechaos, Sadly the ability to speed up videos is not available in this version.
26 August 2021,Tejas khedkar, When share QR code to app this not working. Not Good app
26 August 2021,Chris Mamugay, Putang ina NYO sa ibang cp pwede tapos sa cp ako mamatay na sana kayo
26 August 2021,Mara Valeria Daganta, This app is so cool to use it
26 August 2021,Dat Dewott," Needs a ""sign in with clever"" option before picking you school because mine and other people's schools don't even pop up. Clever is the only way many people like me can log in. I'm uninstalling."
26 August 2021,bridgett Diggs, The app rarely works and is awful to have to keep calling the adminfor help. This app is for home schooling.
25 August 2021,kawaii pie547, It keeps freezing up all the time and logging me out. I can't do my homework if it's f'ed up!
25 August 2021,yes, Garbage can of an app
24 August 2021,Joel Albertson," FSU uses secondary authorization from DUO. Every time I try to use the canvas app on my android phone or tablet, it forces me to use DUO again. When you open the app it takes you to a screen to verify with DUO, but if you try to mark the button on DUO that says ""Trust this device for 30 days"" you geFull ReviewFSU uses secondary authorization from DUO. Every time I try to use the canvas app on my android phone or tablet, it forces me to use DUO again. When you open the app it takes you to a screen to verify with DUO, but if you try to mark the button on DUO that says ""Trust this device for 30 days"" you get an error that says ""this browser does not allow cookies"" or something to that effect. This makes the Android Canvas app unusable and forces us to use the web version. It makes this app unusable."
24 August 2021,Alyssa," Horrible app, they don't even send password links when requested. Thanks with their help, I am missing out on COLLEGE zooms and assignments. Its been over 24 since I have requested a password reset, which I've requested multiple times and have used 2 different emails, thinking maybe its my emails, aFull ReviewHorrible app, they don't even send password links when requested. Thanks with their help, I am missing out on COLLEGE zooms and assignments. Its been over 24 since I have requested a password reset, which I've requested multiple times and have used 2 different emails, thinking maybe its my emails, and still have nothing. Fix this, im not spending tons of money for college, just to not be able to attend due to your negligence of customer support"
24 August 2021,Brooks Baczkowski," My school district uses canvas and it serves us well, the app always made it easy to get things done when my school issued laptop was inaccessible or unnecessary. Emphasis: ""made"". In a recent update the ui was gutted and made unuseable. Now rather than creating a good mobile experience the app simpFull ReviewMy school district uses canvas and it serves us well, the app always made it easy to get things done when my school issued laptop was inaccessible or unnecessary. Emphasis: ""made"". In a recent update the ui was gutted and made unuseable. Now rather than creating a good mobile experience the app simply displays the mobile view of their website. In fact, I'd be better off using chrome to avoid the bar across the top that signs you out if you accidentally tap it and to stay signed in. disappointed."
24 August 2021,Umair Arshad, There isn't any option for changing language in app. It is in swedish by default
24 August 2021,Cecilia Garcia-Campos," I need this app for my college courses, but after I type in my college's name it loads for a second and then it stops loading and shows nothing and the screen stays blank the whole time. Extremely frustrating, I'm not trying to fail because an app won't load up the information I need for my classes."
24 August 2021,The Will Of Cinder, Terrible
23 August 2021,Jesse Muser, This is completely worthless. IGo to Shasta College. Canvas works on my laptop but I can't even login on this app. Total waste of time.
23 August 2021,Lucas Sterling," Just awful. The least friendly interface I've ever seen, can't pass any quizzes because i can't even answer the questions because it only shows me one answer for anything multiple choice. Everything redirects to chrome anyways, so what's the point of the app? Literally just extra steps that do nothiFull ReviewJust awful. The least friendly interface I've ever seen, can't pass any quizzes because i can't even answer the questions because it only shows me one answer for anything multiple choice. Everything redirects to chrome anyways, so what's the point of the app? Literally just extra steps that do nothing but infuriate me and make me less likely to get anything done"
23 August 2021,"Laynes, Clarence F.", Such a big hassle for me to use because I can't log in my accounts .
23 August 2021,Mhark Angelo, I cannot open my mic no matter what I do it says failure on call.
22 August 2021,P R, So many assignments involve replying to a discussion or commenting on someones reply but unlike every other email or word processor out there what you write does not autosave. Made the mistake of typing out my whole paper in the discussion thread and accidentally hit the back button at the very end.Full ReviewSo many assignments involve replying to a discussion or commenting on someones reply but unlike every other email or word processor out there what you write does not autosave. Made the mistake of typing out my whole paper in the discussion thread and accidentally hit the back button at the very end. Gone.
22 August 2021,Stephanie Siller," I really wish my son's school didn't use this app. I've been dealing with it for 3 years now and it's never gotten better. The parent version is so bad I follow my son's work with the student app which isn't much better. I get notifications about comments, events, and work and then when you tap the Full ReviewI really wish my son's school didn't use this app. I've been dealing with it for 3 years now and it's never gotten better. The parent version is so bad I follow my son's work with the student app which isn't much better. I get notifications about comments, events, and work and then when you tap the notification it doesn't take you to the thing it's notifying you for. So you have to just check everything until you find it. It's truly time wasting and awful."
22 August 2021,azmain ishrak, Crashes unexpectedly and sometimes doesn't even enter into the app
20 August 2021,chocolate bonnie and whitty studios, I hate it
20 August 2021,Kelly Boggess, This app will not work with my phone.
20 August 2021,Shirai, please add darkmode i beg of you
20 August 2021,Emily Chan, I hate this
20 August 2021,CowDozer YoYo, Ruined my life
19 August 2021,Nikki McLendon, this is useless i tried to put my email and it didn't work please fix it
18 August 2021,《Iced Out》, I hate work. Not user friendly. Why. Just why.
18 August 2021,難しい人生は, Keeps crashing on launch after loading screen. Clearing data fixes the problem temporarily forcing me to reinstall the app. Not very helpful when classes are about to start...
18 August 2021,isabella carlos," It does not notify us anymore about the assignments and announcements, the older version is much better compared to the updates."
18 August 2021,Shadrach Agripo, Can't open it unless I open it from the play store. Pls fix asap
18 August 2021,Vision Frog, Bad
18 August 2021,CrypticalPenguin, Very bad I cant even find my school useless app
18 August 2021,James Richard," I'm stressed and late on school tasks, and instead of working, Canvas is wasting my time and begging for feedback. So there you go. You want my feedback, right? Enjoy :)"
18 August 2021,Leo," I missed some ""to do list"" because i can't see them on this mobile app. I logged in on my pc browser then voila! some ""to do list"" are there but they're not even here on this mobile app."
17 August 2021,Mika Jansen, Kept on making my assignments like not exist so turning in stuff was a high issue
16 August 2021,Kaeden Fiddler, Forever to loadp
16 August 2021,Aiko, Cannot open. trash.
14 August 2021,Kadie Calmeyer, App needs to be updated has bugs...it keeps losing my school
14 August 2021,Blake Stilson," It's super buggy, and a terrible ui"
13 August 2021,Pierina Ortiz," Videos don't play on the app, very frustrating."
12 August 2021,Divakar Barman, Third class apk not receiving any link from apk so i cant join the class also if i type join code provided by our school tr. For signup it shows error or invalid password 😠😠😠😠😡😡😡🤢🤢🤢🤢🤢🤬🤬🤬🤬👎👎👎👎 worst apk full time waste and my data
11 August 2021,Candy Corner, Please fix the app. Many students can't access the Bigbluebutton in their mobile devices.
11 August 2021,D0MIN0S, Not able to use app. As it won't go pass the sign in page. I have to go online instead. 😐
11 August 2021,qwerty uiopa, It automatically logs me out please fix
11 August 2021,Ryanne Wilfong, It's a very good app. I just need to use it for school.
11 August 2021,Amiruddin, It keeps crashing and i cant find a solution to fix it. What a shame
9 August 2021,Unknow nymous," Hello, I've been experiencing some problems about this app. Why I can't perform the Conference video calls from my phone? It says that ""No application can perform"" not like the previous version that there's no issues at all and I can be able attend to conferences. Please fix the problem cause I don'Full ReviewHello, I've been experiencing some problems about this app. Why I can't perform the Conference video calls from my phone? It says that ""No application can perform"" not like the previous version that there's no issues at all and I can be able attend to conferences. Please fix the problem cause I don't have any PC to use and I'm now beyond at our classes. Thank you so muuuch!"
9 August 2021,Samuel Larico, The app doesn't start on my phone
9 August 2021,Urban Ogre," Can we get selective notifications, school doesn't seem to know that I don't need 30 notifications for the same single useless thing."
8 August 2021,Christina B., App is so slow!!
6 August 2021,Truman Sanders, Look I hate to be that guy... Well actually I love to be that guy anyways I hate school.
6 August 2021,Emoji Queen, This app is 1000% trash i can't even log into my school and can only use this stupid app on a school chromebook! Please fix this
6 August 2021,Tanujsai Nimmagadda, Did not have enough features
4 August 2021,Sangeeta Chakraborty, Am not able to install this app after attempting so many try fixed all the things mentioned there still can't please help
4 August 2021,Charan Ayamani, Worst app
3 August 2021,Chrystal Wharwood, I was logged out of my canvas app unknowingly .. I am attempting to login for the past three(3) days but the app is not allowing me to. I opt for a password recovery but I have not gotten the recovery email. Im disappointed.
3 August 2021,Kaitlyn McLane, Lmfao this is gross its educational 😐👎👎👎
2 August 2021,Reddy Rahul, Worst app ever
1 August 2021,Neil Lawrence, Difficult to use app. Duolingo much easier
30 July 2021,Bella Ojeda," Canvas was working really good till some how I got signed out of my account. Now I can not sign in. It does not take my user name and password on the app, but it does work on my PC. I send an email 3 days ago asking for help and till now no answers...it is been very frustrated it. I can not log backFull ReviewCanvas was working really good till some how I got signed out of my account. Now I can not sign in. It does not take my user name and password on the app, but it does work on my PC. I send an email 3 days ago asking for help and till now no answers...it is been very frustrated it. I can not log back in."
30 July 2021,Sahar Yousofi," It has been about two weeks that my canvas app is not working. Whenever I try to use it, it gives the error that ""We are unable to verify the server for use with this app."" Could you fix it if it's from your side?"
28 July 2021,Ewa Reduta," Cannot login after the update. After I entered my username, it doesn't ask me for password and then I get a message that my password is incorrect."
25 July 2021,Hasib Mahbub, Totally 3rd class app. I've never seen a bs UIX than this 🤢. It's interface is not only human friendly but also not robot friendly. This app crashes 100 times during the exam. It takes 2 minutes to load a single question. You can not submit pdf/doc from mobile. It's hard to use. Totally garbage appFull ReviewTotally 3rd class app. I've never seen a bs UIX than this 🤢. It's interface is not only human friendly but also not robot friendly. This app crashes 100 times during the exam. It takes 2 minutes to load a single question. You can not submit pdf/doc from mobile. It's hard to use. Totally garbage app. Tell your poor developers to do something.
25 July 2021,Rehan Qureshi, Best
24 July 2021,Hannah Deatherage, Hard to use
23 July 2021,Leny Salazar," When i was trying to log in,it keeps on loading even though my internet vonnection is strong."
21 July 2021,Rama krishnam raju Bellapukonda," I didn't receive notifications from this month onwards ,even my friends they get notifications but in my mobiles its not getting"
20 July 2021,Shuble Tremain, It's too confusing
19 July 2021,Noah Israel," What does ""the server you used is not authorized for this app"" mean?"
14 July 2021,xzlays, dont even let me log in bruh
13 July 2021,Shamila Nabbale, Good
12 July 2021,Zik Chil," Won't let me sign in, ridiculously difficult to sort out what needs to be done and constantly tells me my password is wrong when I'm logged in canvas on my laptop."
12 July 2021,Nijeth Kumar, Not good
8 July 2021,Oscar Andrade, Trash
8 July 2021,Angelica Dizon," I appreciate this work, but the design of this application is not good. And i cant find my school and i cant log in my accnt to this app, i have to log in to my browser just to be in. I am just using it because my professor require us, and it makes me angry. this is my second comment to this app. thFull ReviewI appreciate this work, but the design of this application is not good. And i cant find my school and i cant log in my accnt to this app, i have to log in to my browser just to be in. I am just using it because my professor require us, and it makes me angry. this is my second comment to this app. this is stressing because i cant join to other subject once i already have on subject. there is no button for join another group. google classroom is way much better than this app!!!"
7 July 2021,Christian Mefford, Hate
6 July 2021,Hildreth Hamann, Calender never loads for some reason
5 July 2021,glenn perry, Keeps shutting down on Anroid
5 July 2021,victor greenfield, Have to keep uninstalling and reinstalling app to get it to work
2 July 2021,Aditya Hirve, App is not sending my password to my email. Unable to log in
2 July 2021,Jacob, cant upload anything
1 July 2021,Jared Boike," This is an awful buggy as heck app. When my kids go to school one day, I will REFUSE them to use this app. And I swear if our school system ever uses this again I will flip!"
29 June 2021,Chula Linda, I sent a very personal message to my counselor and it went around to a lot of people because of the app otherwise it's good but it needs fixing and the message was very personal.
28 June 2021,Marleara White, This app is treating like a url???
26 June 2021,donutfb, Gave me trauma
26 June 2021,Kim M., BUGGY.
25 June 2021,brittnie azueta," Since update, my courses have gone missing from the app. The update looks nice but is useless if my classes are missing a week before semester begins."
24 June 2021,Mark Tuan," Why since the latest update of android, I'm not receiving canvas notifications on my phone anymore???? I missed out a lot since I rely on notifications before. I had to manually check to do list just so I can see what's there to do. It wasnt like that before. I've checked my phone notifications and Full ReviewWhy since the latest update of android, I'm not receiving canvas notifications on my phone anymore???? I missed out a lot since I rely on notifications before. I had to manually check to do list just so I can see what's there to do. It wasnt like that before. I've checked my phone notifications and all are turned on. My classmates were also telling me they have the same issue"
23 June 2021,Isabel Decklever," This app didn't even let me open it on my phone. It almost never loads in time or doesn't load at all, and feels like a huges waste of storage. I want Google Classroom back."
21 June 2021,Jessica Ramirez, I don't know If it's happening to anyone else. It used to work perfectly but I recently upgraded my phone and when I search my school it goes all white. Is there a way to fix it?
21 June 2021,John Vavrick, It's school so I hate it
21 June 2021,Raww, I just dont like school
20 June 2021,Monica Avila, Not able to navigate none of my classes show up. It was working fine before now for a week none of my classes show up amd I can't navigate anything.
19 June 2021,nicx05, Nothing but pain and hyperlinks.
16 June 2021,Leyla Harrell, BRING BACK EDSBY. JUSTICE FOR EDSBY!!!
15 June 2021,Mass Karthi, Bad
12 June 2021,Zach Calin, Canpiss
12 June 2021,Crystal Kitten, Only if I coukd download it then I could use it. Damn
12 June 2021,ShadowMochi Shad, It's trash it's hard to use
11 June 2021,gameing grandpa, I don't like online school.
10 June 2021,Dobe Lou Tagaoc, It worsen my depression
9 June 2021,Hugo Jerez," The UX (user experience) is bad, the integration with Zoom requires too many steps and access to the classes expires all the time, too many loading screens instead of having the most frequent screens pre-loaded.... one of the worst virtual learning apps"
9 June 2021,Lyle S," Add a way to disable confetti when submitting assignment. In my opinion annoying, distracting, and unnecessary"
9 June 2021,Rhea Robertson, Just stopped working
9 June 2021,alton mccarver," Started off amazing, now all I get is ""No apps can perform this action"" So it's pointless."
8 June 2021,damian powers, because school
8 June 2021,Logan Cap, Shite
7 June 2021,꧁D꧂, GARBAGE
7 June 2021,Breanna Hall, This app is bad and it doesn't not meet my expectations to be honest this is the worst app created because the gradding system is off and everything.
5 June 2021,roxanne Hernandez, nothing loads in
4 June 2021,Status 4U, We have 7 hrs continuously online class for a day.
2 June 2021,Eric Welter, This is the worst app ever created. All I have is issues with the stupid app. By far the worst feature is just being able to tap on the screen to the close your text entry box. I just spent about 45 minutes typing about 800 words for a small essay and it is all gone because of this absolutely redicuFull ReviewThis is the worst app ever created. All I have is issues with the stupid app. By far the worst feature is just being able to tap on the screen to the close your text entry box. I just spent about 45 minutes typing about 800 words for a small essay and it is all gone because of this absolutely rediculouse feature. I whole heartedly hate this app.
2 June 2021,Kristin Ritter," Does not work properly in parent view. For example, the course grade information and features like the ""what of grade"" are unreliable. The information returned does not appear to ever update, it's always the same. Unable to view attendance. Only good to view assignment level work and grade."
1 June 2021,Chloe Benzie, Everyone rate one because then it deletes of everything and we need it off are school iPads
29 May 2021,Landon A, THIS APP HAS ABSOLUTELY RUINED MY LIFE FOR THE PAST 2 YEARS. IT DOESN'T SEND ME NOTIFICATIONS UNTIL IM TRYING TO GO TO SLEEP. IT IS REALLY BAD AND SCHOOLS SHOULD ABSOLUTELY NEVER USE IT EVER. it sucks.
28 May 2021,Tricia Arguelles," idk what happen, bigla bigla na lang nagloloko canvas. paki ayos agad asap, thanks."
28 May 2021,• Jochique •," I don't need school! >:D So anyone who looks at my rating, rate it bad so it can get removed- :D (hopefully "":) )"
27 May 2021,The MIRLVerse, I keep on getting logged out whenever I have to go to another app.
27 May 2021,Gage Lawless," When I out in my schools name it said that it couldn't connect or find. So then, I put in my district name and it said the same thing."
27 May 2021,Mrs Rojas, Mess
27 May 2021,Steven Smith," Not a good platform at all I don't know why so many schools decided to use it, it probably has something to do with money. This platform sucks."
26 May 2021,pjmb, sa wakas tanginamo papakawalan na din kita kakapagod ka beh
26 May 2021,NICK EDRALIN," Sometimes after a quiz, the quiz will not be recorded, and you will got 0 or missing in that examination or assignment. So many bugs and glitches happening."
26 May 2021,REDFIRE - محمود, I hate school
26 May 2021,_TodoDekuMurderSquad _, Horrible
25 May 2021,Hector Osorto," Too slow to download the information, even though with a very good internet connection service."
25 May 2021,dean shinkle, Sucks don't use it
24 May 2021,Lilly Ranucci, not good
23 May 2021,RISHU KUMAR, I gives 5 Star but in login again and again show input is incorrect but everything is correct same case in my laptop login again and again show password is incorrect but correct 😤😤😤
23 May 2021,maureen amongin, Why does this app keep crashing..I have tried everything even using older versions..Uninstall..
23 May 2021,littlejack59, My phone flagged it for draining the battery like crazy because it was acting in a simular way to maleware thankfully my phone has a feature where I can put it to sleep. So both the actual integration of the app sucks because it doesn't work half the time and it's code is so intrusive and poorly madFull ReviewMy phone flagged it for draining the battery like crazy because it was acting in a simular way to maleware thankfully my phone has a feature where I can put it to sleep. So both the actual integration of the app sucks because it doesn't work half the time and it's code is so intrusive and poorly made that it flagged it for draining the battery. Our school system made us use this and it worked horrible and was buggy as all hell. Would not recommend to anyone ever.
22 May 2021,Allan Limbika Sayenda, I find it unresponsive many times. It is highly overrated but is so unreliable. It does not allow some parts of your studies when you want access it through the phone. It needs more improvements in my view
20 May 2021,John Michael," No longer works on my phone, any assignment I try to do or quiz I try to take just kicks me back to the dashboard."
20 May 2021,Singingway," So many problems with this app!!! It Needs a way to create an assignments checklist for parents to track: when assigned, when submitted, when graded. Accidentally turned on live captioning and IT IS IMPOSSIBLE TO TURN IT OFF!!!!"
19 May 2021,Andres Valencia, Boring
19 May 2021,Erik Castillo," Was this app coded by 5 year olds?! Not only does it not store cache properly, one hit of the back button and you're at step one and have to go through the tedious login process. Not to mention the ui organization is straight out pathetic"
18 May 2021,Carl Sanchez, Not responding...
18 May 2021,Gail J, Cant join conferences via phone
18 May 2021,abhi srivastava, Really faulty
18 May 2021,BonBon. EXE, Awful i hate school
18 May 2021,SHERRY Gaming ZONE, This app is used for studies that's why i don't like it 🤮
16 May 2021,Travis Anderson, This app sucks
16 May 2021,Zuri Castillo," Always disconnects from server, very inconvenient for students who should always be updated with the modules"
16 May 2021,San Pedro Jeremiah M., Lag
16 May 2021,Constance Childers, Never works
15 May 2021,Merkus Te," All of a sudden, my classes disappeared. I checked the website, my classes are there"
14 May 2021,Amber Garrison, I dont get any notifications and it has cause my grade to drop in my classes.
14 May 2021,DoughMinosss, Pahirap sa buhay hahahahuhu
14 May 2021,DinoNuggie Clan, I hate doing work
14 May 2021,Cael Gumz, It will not let me submit assignments for some reason.
13 May 2021,David Foreman, Sucks
13 May 2021,Hector Perez, Uhhh i do not get it i am a student from fairview heights elementary school... i hate it
13 May 2021,A. D. King," Like everything else touched by Canvas, this app is rife with bugs and poor UI choices. I had a suspicion this would be the case when I downloaded it, but decided to give it a shot. Of course, however, none of the files in a certain course will actually load, so the app is worthless. I've had to worFull ReviewLike everything else touched by Canvas, this app is rife with bugs and poor UI choices. I had a suspicion this would be the case when I downloaded it, but decided to give it a shot. Of course, however, none of the files in a certain course will actually load, so the app is worthless. I've had to work with Canvas as an instructor for four years and long for the day when I'll never have to interact with this awful platform again."
12 May 2021,Vedant Wankhade, Very bad app slow net running app
11 May 2021,Wireless Weenie, My school uses this
11 May 2021,Dier Fire," EVERYONE SHOULD RATE IT 1 STAR TO GET IT TAKEN DOWN, JUST SAYING Anyways, clout Insta: chopping.up.children"
11 May 2021,gabby Daniels, Horrible 🤮 wish I can rate lower
9 May 2021,Hello, HORRIBLE!!
8 May 2021,No, I despise this its a confusing software to learn and it has made this school year unbearable because of the way it works
7 May 2021,Griffin Bell, Needs dark mode tbh
6 May 2021,Altzers, Bro i hate canvas ever since i had to start virtual school everytime i try and submit a picture for a assigment it never submits and im not able to get anything done
6 May 2021,Afro Uchiha, My brain hurts
5 May 2021,brandon reyes, It didnt let me sign in
5 May 2021,Caroline J," Fix the app, last update messed it up"
4 May 2021,Mason White, Bad
4 May 2021,Cryophobiz, Made me sad
4 May 2021,MrSirinventor7, School is bad
3 May 2021,Cherry Rose Deniega, Hi.. I am using this canvas app for my subjects but now I cant access it the same in the website. Please fix it.. I badly need it for exams...
3 May 2021,igoy 1267," It sucks, me school butt"
1 May 2021,Patricia Littlewood, No way you can contact the instructor or their supervisors if you have a dispute
30 April 2021,Soom, canvas sucks
30 April 2021,Lizzy, Whenever I search my school it crashes. Please fix this app asap I still need to finish my school activities.
30 April 2021,John Doe," I haven't used it much, so I'm not rating it overall. I want to make a suggestion. I want to edit comments made on discussion boards. How do I grant this message aimed to the developers? That is all."
