date,name,review
1 March 2021,Linus Porter," This app is so helpful at keeping my classes in the forefront of my mind, which is so helpful for my busy life. All my classes' assignments are in a calendar I can subscribe to with Google Calendars or whatever so I can always see due dates coming up, too."
1 March 2021,Ξκιlε, Good but kinda slow on updating grades
1 March 2021,The G," The app was reccommended by my teachers & its conpletely worth it. Though option like calender should be more simple, but its a great tool if you want to manage the class online.!"
28 February 2021,Paul Salmas, Please add dark mode option in settings. White background is too bright at night
27 February 2021,Francis Adejube, I have been enjoying CANVAS with little or no problems. You only need to familiarise yourself with it to make the most of it.
26 February 2021,Scotty McDowell, This app has really helped me stay on track and is really easy to use. I appreciate Ivy Tech for taking the time to make an app like this and I believe everybody could benefit from using it.
24 February 2021,Cole Harpell," Pretty decent, not superb, but overall good"
23 February 2021,waterchamp, good app but the links would not work
22 February 2021,Patato Ball," easier way to access my canvas on mobile phone! i expect a smoother one, I'll be back when it is then rate 5star 🥰❤️"
20 February 2021,Imaglyy," We really need some pop up message in our phone wherever there is an assignment. We really just need it becauae if we don't check our canvas app, we wont know that there is already an assignments or any other announcements."
20 February 2021,Jacob Ketcherside," This app honestly helps a lot! I travel quite often and don't have room to bring all online school equipment so I do all my work through this app when traveling and never run into any serious problems. The only down fall is sometimes it does lag. This app is great for traveling, checking grades, doiFull ReviewThis app honestly helps a lot! I travel quite often and don't have room to bring all online school equipment so I do all my work through this app when traveling and never run into any serious problems. The only down fall is sometimes it does lag. This app is great for traveling, checking grades, doing work, and talking to peers."
18 February 2021,Akim Baker," I like it, works well"
18 February 2021,Christina F," So far I like this app, it makes accessing my classes on the go so much easier. I only wish the calendar had an option to see the whole month or week at the same time instead of just that day. I can view just the to do items though and avoid the calendar. I find the mobile app to be far better streaFull ReviewSo far I like this app, it makes accessing my classes on the go so much easier. I only wish the calendar had an option to see the whole month or week at the same time instead of just that day. I can view just the to do items though and avoid the calendar. I find the mobile app to be far better streamlineing content than the desktop site, which in my opinion needs a lot of work. Over all this is a very helpful app that I'm thankful for."
18 February 2021,Rhea Rivera," I don't mind the app. It makes it easier to see assignments and view grades off the bat and also allows students to submit assignments as well. The only problem I have that I'd like addressed that would make this review five stars is if you change the submit option. I use hp smart to submit my PDFs Full ReviewI don't mind the app. It makes it easier to see assignments and view grades off the bat and also allows students to submit assignments as well. The only problem I have that I'd like addressed that would make this review five stars is if you change the submit option. I use hp smart to submit my PDFs and it shows ALL my courses. If you can change the to show only my CURRENT courses, that would be fantastic. This way I don't have to go fishing through my courses from the past four years."
17 February 2021,Shenisha Robinson, Recently it started doing this thing where the arrow thats used to go back a page doesn't anymore. When you select the arrow it doesn't load a new page it just loads the current but not an updated version just the same page loading over. So I'd have to completely exit the app and reopen it to continFull ReviewRecently it started doing this thing where the arrow thats used to go back a page doesn't anymore. When you select the arrow it doesn't load a new page it just loads the current but not an updated version just the same page loading over. So I'd have to completely exit the app and reopen it to continue using the app. But other than that it's usually good and this just started last week or so.
17 February 2021,Roderick Moyer II," It is nice to be able to access canvas via my phone through this app. For 5 stars it would be amazing if there was a way to stay logged in to a particular portal, or log in more quickly, so I could be inspired to more easily check information regarding my classes"
17 February 2021,Prerna Sen, Nice...but there are some problems...
17 February 2021,Adrian Parker-Sleator, Shows me what I need almost always which is nice
17 February 2021,Natalie Karras, A little hard to navigate but overall super awesome and helpful to do homework wherever I need
17 February 2021,Chenoa Archuleta," Fast, Easy and SIMPLE!!!"
16 February 2021,Abraham Raskind," Been really good, but a couple glitches in like to do lists and calendar, tho that could be just me not knowing how to use it"
16 February 2021,Manu Emmanuel, Good
15 February 2021,Larsen Aster, Works great for courses at the college
15 February 2021,Crystal Lopez, Nice
12 February 2021,Emerson, Sometimes when on there it lags saying I didnt do this assignment but other then that it tells me when someone graded something or assigned something which is good.
12 February 2021,Laiza Adigail Perez," Why I can't change my profile picture? It always says, error, Ive been trying it for 2 weeks."
11 February 2021,patrick odianose, The best....
11 February 2021,Hank Jäger, Good
10 February 2021,Dwayne Wissmath, Easy to use draw back is the fact that it needs to have its own mail area so that anything relating that you want to go you can open it close it read and or insta drope on file manager maybe ran by local history
8 February 2021,jiminietimber," Overall, it is easy to navigate. It updates grades and messages quickly. Im not familiar with any other school app, but this seems to perform properly."
8 February 2021,Sergio Sagastume," It's kind of important to stay on track on the computer, but when your not on it everyday you would soon forget the next day. The presentation on the phone works for traveling, going out to eat or when your with your friends and family. I'm calling a 4 rating because it's going go down as a learningFull ReviewIt's kind of important to stay on track on the computer, but when your not on it everyday you would soon forget the next day. The presentation on the phone works for traveling, going out to eat or when your with your friends and family. I'm calling a 4 rating because it's going go down as a learning experience and it's just been tougher to submit homework through your phone."
5 February 2021,Ana Kaye," Easy to use, pretty handy when needing to catch up on weekly readings"
5 February 2021,Gail Goldspink, It's OK it's a bit confusion g at times
4 February 2021,Jenn Mahoney," I've used this app every semester since Summer 2018. It's easy to navigate and I've never really had issues with it until now. Randomly, I'm not getting any notifications despite un-installing and re-installing."
4 February 2021,Jenn Tesluk," Wish there was a find option, and to collapse replies on the discussion board - it otherwise gets really long and I'm scrolling forever."
3 February 2021,Jacob Lee, Good app. Needs groups feature to work to make 5 star experience.
2 February 2021,Siaraaa, Missing some features but generally a good and convenient app
2 February 2021,Abraham Adaranijo," Canvas is extremely good, I did not give 5 stars because reasons I do not understand, microsoft word assignment is not downloading on my device again."
2 February 2021,Landon Ramirez," Good app, But there is one problem."
29 January 2021,John Rey Bayoguing, This app still needs a lot to improve and minimize... Not bad at all.
28 January 2021,Danielle Leslie, I'm forced to use this app for school so can we have a dark or night mode?
27 January 2021,Rasheeda Little, Good app. I never had an issue. Updates are always great tho.
26 January 2021,shelby asbury, It always stops working at certain points of the assighnments but other than that I think it would be great for school
25 January 2021,Rochelle Paguntalan, It is useful for professors and students. But lately I can't join a conference using my phone. Please fix it. Thank you
25 January 2021,Alana Adams, helps with alot of students that need to learn but some times it can be weird like it would show missing asmigents that arent missing or it will show grades that arent ment to be bad grades
24 January 2021,Liv ever, it has diffrint course but they are not mine like art class or but mine are like extreme algeera.
22 January 2021,Joshua Shannon, This app works really well and I'm glad my school uses canvas. My only complaint is that this app cannot load http pages. It makes it a pain to copy paste links that aren't https.
21 January 2021,Elson," Nice to use, but a bit different with the web version."
21 January 2021,Regina Seastrand," Easy to navigate as a student and submission of assignments was easy. My only issue was that I would not get a notification when my teacher created a new assignment that was not previously there. As a college student who has all assignments in a calendar on my phone, this messed me up. I almost missFull ReviewEasy to navigate as a student and submission of assignments was easy. My only issue was that I would not get a notification when my teacher created a new assignment that was not previously there. As a college student who has all assignments in a calendar on my phone, this messed me up. I almost missed a few assignments last semester."
21 January 2021,Kristine Canada, Recently I notice Issues on the app for calendar for my child school assignments calendar states Error please try again! Please fix this feature it works on desktop but not Canvas app and recently updated my app. Been two weeks. Thank You!
19 January 2021,Back the Blue," Pretty good, would get 4 stars if a night or dark mode was added"
18 January 2021,Rebekah Bahian, Canvas is great! I just wish there was an option where I can highlight specific words and phrases in my modules
18 January 2021,Kuriso Takashi, When are you going to implement Darkmode?
16 January 2021,Yussif Borenyi, Very useful and easy to use
16 January 2021,Jazzy_Miaxacting," 4/5 Stars this is an amazing platform to do schoolwork on but Google is not good with Canvas, it glitches when you switch to google to canvas on one thing or another."
14 January 2021,G Elle, Not everything shows up on calender
14 January 2021,ken h., very good app for school! it rarely messes up on me
13 January 2021,Rekunan," Pretty good, no dark mode tho (same on web ver)"
12 January 2021,Bijeyata Kumari, It's very easy to use this app and it has all the info stored which is required by the students.
11 January 2021,Yoko Koko," Works like wonders, except that the grades sometimes don't show at the time they are posted. Countless times I had to get on a desktop to see my grades."
11 January 2021,Darwin Mencia Molina, This app is really good but when there too many people on it does not work
11 January 2021,loki lastname," usefull app, but yuck school"
10 January 2021,Sudharma Potey, nice
9 January 2021,Bahar K," Great app for using canvas on your phone! All I'm missing is an archive button for the finished courses. It gets very full in the edit menu where you pick out what courses to star, and I'm scared important things are going to get lost in the mess. It would be nice to be able to archive them but thenFull ReviewGreat app for using canvas on your phone! All I'm missing is an archive button for the finished courses. It gets very full in the edit menu where you pick out what courses to star, and I'm scared important things are going to get lost in the mess. It would be nice to be able to archive them but then have a separate menu where all archived courses end up. Just to clean it up a bit"
8 January 2021,xoxo _, I can't access the settings which is really inconvenient and hard.
8 January 2021,Koda Goggleye, I just don't like school
7 January 2021,luminox plasma, Good for when i need it but i perfer to keep it off my phone
7 January 2021,BonnieBrute," Very helpful with school and turning assignments in that need pictures taken. Can't do that on my chromebook. Just wish you could see all of the assignments, as some are unable to be seen."
6 January 2021,Johnathan Treisch, Everytime I go to a assinment it says ur tool or something like that and then it says no apps can preform this action
6 January 2021,minaalis queen, whenever i try to use a link for zoom from my chromebook it never works. it only works on any other device so please fix that.
5 January 2021,M X, Difficult to go to calendar and click agendas.
5 January 2021,Willy D., Works well enough to get the job done. Could expand on notifications and messaging.
5 January 2021,Lucas Franco, I like it bit I dont like school
4 January 2021,jazzy, This app is really good and very useful
3 January 2021,Jessica Chapman, Using for 3 kids so I can submit pictures of their assignment. And sometimes to watch their videos.
1 January 2021,Justin Johnson," I like it but, school is irritates me so much and I just wanted to pass high school and go to college. And I love the easy assignments like math, but not too much. Also, when I'm done with canvas, I'm going use it no more until I grow up and get a job. ;)"
31 December 2020,angelo daple, Good app for those who study online
28 December 2020,Grace D.," Streamlined, easy, and functional. Only complaint is that uploading photos when submitting doesn't seem to work, it used to work on my iPhone."
28 December 2020,Matt Isham," BTW, if you are using the widget to see your grades or to dos for classes without opening the app, it doesn't say anywhere how to sync your classes to it. For a month I restarted my phone, reinstalled the app, re-synced the widgets, and repeated the process. Whenever I look at the widgets, they say Full ReviewBTW, if you are using the widget to see your grades or to dos for classes without opening the app, it doesn't say anywhere how to sync your classes to it. For a month I restarted my phone, reinstalled the app, re-synced the widgets, and repeated the process. Whenever I look at the widgets, they say no classes to display. Finally, without the help of customer service or Canvas Q&A, and by accident, I tapped the pen icon in top right corner and marked classes with a star. Finally, they showed up."
24 December 2020,rachael M, Late notifications and failing to upload assignments😔
23 December 2020,Artonic Arthur Suah, Good
22 December 2020,Ryo ToriM," I was having an issue with text overlapping. But, the issue was fixed after I loggged out and restarted my phone. So besides that I am able to see the assignments that are do while I am on the go. I use this app as a kinda of reminder rather than trying to complete my assignments on this."
22 December 2020,Roni Cali, Does not allow access to all assignments
20 December 2020,Fukami," Ever since the new update came out, the reply button is missing...."
18 December 2020,YT Afro hits Boston, The app puts me right into my course activities anywhere and anytime.
18 December 2020,SnickerDoodle Sam, I would say it's an OK app because it when I try to submit a video of something it wouldn't work. Which is what I'm trying to do for band. If i dont get the video in by tomorrow I will get an F. Which isn't helping.. could you possibly make it easier to send videos. Then I'll make it 5/5 :v
16 December 2020,Clars Castillo," Very nice platform for school but please add new features such us the ability to search words in our inbox because there are instructors that continuously announce there which, makes it hard to find specific messages. It is a waste of time having to scroll over a hundred messages just to find the onFull ReviewVery nice platform for school but please add new features such us the ability to search words in our inbox because there are instructors that continuously announce there which, makes it hard to find specific messages. It is a waste of time having to scroll over a hundred messages just to find the one message I need. Love the calendar and the to do tab by the way! It helped me big time."
15 December 2020,Kai Fawcett, Solid app
12 December 2020,Chris Madison," Works well. Some layouts get confusing to navigate, but it's largely how well your professor organizes the material. That being said, a lot of the categories feel redundant. But it works! Better than the old blackboard set up."
11 December 2020,Bugalicious **, Wish the Kami tools work i don't have a printer so I do everything by hand for my daughter.
11 December 2020,Jerry Tonti, Good things.
10 December 2020,Hassaan Ghazali, Decent enough
9 December 2020,Hernan Molina," Its fine, but i cant log in the website no matter what i do. I sent a password request and it didnt arrive. 3 times or more. I couldnt log into my school email in my laptop but i was able to log into outlook, but when i did, i still didnt see it. My mom is angry enough and i dont wanna fail logging Full ReviewIts fine, but i cant log in the website no matter what i do. I sent a password request and it didnt arrive. 3 times or more. I couldnt log into my school email in my laptop but i was able to log into outlook, but when i did, i still didnt see it. My mom is angry enough and i dont wanna fail logging in. This is my last resort."
9 December 2020,Andrew Siegel, I'm editing my review because overall Canvas is pretty reliable and has been working pretty well lately.
9 December 2020,Ra'Anaa Burney, Handy app
8 December 2020,Michelle Jamison," It's starting to pick up traction by online learning institutes and even traditional classroom instructors use it more. It's still not as friendly or intuitive as I would like. But once you figure out and learn where everything is, it's fine."
7 December 2020,Rachael Hubnik, I wish there was an option so you could block the user from going to any web pages that are not a part of the class or program. I tried to use an app blocker while my child was on canvas but it ended up blocking a part of canvas so my child couldn't do her school work until I disabled the app blockeFull ReviewI wish there was an option so you could block the user from going to any web pages that are not a part of the class or program. I tried to use an app blocker while my child was on canvas but it ended up blocking a part of canvas so my child couldn't do her school work until I disabled the app blocker. Then she was able to surf the internet.
5 December 2020,Jgouken," Getting better. Updates are fixing bugs that i hd a problem with and the app is becoming more stable. It's a good app for students and parents, but that doesn't mean it's the best."
5 December 2020,Genesis X, It's pretty good. Just one thing that really irratates is the video player. The videos played through Canvas buffer a LOT. And it's not my connection. My connection is good. The video player needs improvement.
5 December 2020,Dadiso Chitengwa, GUI could be better on mobile.
4 December 2020,isa bele," its cool, but I want to see my grade"
3 December 2020,Troy Russo," It works fine. My main grievances are that checking the grades on a phone is different than the computer, and worse. Also the to do section doesn't show assignments that have no due date, so it can seem like there is no work to do when there is."
3 December 2020,Cora's Adventures," I use this in my classes and it is very helpful I have dyslexia and have a hard time typing I'm able to use speak to text instead of typing to my teachers. The only thing I found trouble with sorting my grades by trimester, for some reason instead of showing all of what I did in my current trimesterFull ReviewI use this in my classes and it is very helpful I have dyslexia and have a hard time typing I'm able to use speak to text instead of typing to my teachers. The only thing I found trouble with sorting my grades by trimester, for some reason instead of showing all of what I did in my current trimester it shows all of last trimester and this trimester. This makes it very hard to find an assignment and check its grades. Also I haven't been able to find a way to get notifications to work on my phone."
3 December 2020,Shelly Taylor, 4.5 pretty good app. Easy for me to access school work on mobile and on the go. Very efficient.
2 December 2020,Brittany Benson, How do I see my groups?
1 December 2020,Relic Gear, Great collage app for classroom sharing.
1 December 2020,Elizabeth Eckles, This app has been very useful for school sometimes its slow and hard to get on to but I gess that's gust because everyone uses it for school other then that its really good 👍
30 November 2020,Maria Sosa, It's easy for me to access to my assignments from my college classes.
30 November 2020,Sherraine Streete-Adjmul, User friendly and efficient.
29 November 2020,Ryan Jackson, Widgets are useful. Wish notifications were setup for important events.
27 November 2020,Nada Colić," It's really good and easy to use, I just wish we could see the completed tasks separate from the ones that aren't. Overall, great app!"
26 November 2020,Suzi Peccerelli, Great app but some features dont work great on iPhone
26 November 2020,Arianna, Please add preferred name in options.
25 November 2020,Jodi Miller, User friendly for the most part
25 November 2020,Ariana Basurto, Me gusta pero aveces se traba
24 November 2020,MayaTheMagikruiser, Very good but please add dark mode.
23 November 2020,Amanda Conley, The new version is terrible! Please switch back to the old layout
23 November 2020,Marta C M, Wonderfull System
22 November 2020,Daizy Chane'l, I would give five but I can not do my daily check points on here.
22 November 2020,lokixxo," It's a fine app. Does what it needs to. But I do wish that there was an option for teachers and students to directly talk to each other, inside of the app instead of having to go somewhere else for it."
20 November 2020,Phoebe Bakker, I don't like it because it makes me do homework but I do like it because I can get my work done on my phone
20 November 2020,Destiny Robar, I would say its 4 out of 5 because it does not always work and it is some what organaized
20 November 2020,Luke Kesoglou, This app at a first glance may be very complex and difficult to use. But after a few days you get used to it.
20 November 2020,Tejwant Sandhu, Excellent app. Good for students like me.
20 November 2020,Uncle Snail," There can be improvements, but in general I've had a very good experience with Canvas."
17 November 2020,Skooby Du, Can you guys add dark mode? Pretty solid app but sometimes it strains my eyes and it would be awesome if there were an option to have a darkmode. Thanks.
17 November 2020,tz Tsai," One issue: now that we are attending classes in the form of zoom meetings, the ""place"" of a class in the calendar is a zoom link. However, when I click the link shown in the calendar, it neither directly open the link nor allows me to copy the link. This is quite inconvenient."
17 November 2020,Jonas Turks, It is a great school app but have some dislike
17 November 2020,260_Angie Devina, Its really good
17 November 2020,Ochako Uraraka, Its okay😐
16 November 2020,wes messer, It's much easier to deal with than my PC version although sometimes there's some discrepancies that are a bit of a problem between the two versions
16 November 2020,Storm Riglin," Works great unless I need to open the external Waypoint tool or load Ashford University Writing Center. App gets stuck in an endless loop: load, crash, load."
15 November 2020,gabriel lecross, I HATE SCHOOL but other then that it's good
15 November 2020,Samantha Vatter, The only thing I don't like about this app is that I cannot print off any of the reading material from my classes.
14 November 2020,Aden, Works well but the notifications are somewhat useless. I like that I get notifications everytime there is a new course update but when I click on it it just launches the app start screen and doesn't actually show what's new. I want to be able to click on notifications and get more detail when the apFull ReviewWorks well but the notifications are somewhat useless. I like that I get notifications everytime there is a new course update but when I click on it it just launches the app start screen and doesn't actually show what's new. I want to be able to click on notifications and get more detail when the app launches instead of just getting the start screen. Good app otherwise.
14 November 2020,Ethan Poindexter," I am a middle school student, and ever since we started schook back, we've had to use this app. At first, it wasn't so bad, because we didn't have many modules/assignments to do. Now, after our 1st 9 weeks, we have a lot of modules. My teachers aren't taking the modules off of the modules page eitheFull ReviewI am a middle school student, and ever since we started schook back, we've had to use this app. At first, it wasn't so bad, because we didn't have many modules/assignments to do. Now, after our 1st 9 weeks, we have a lot of modules. My teachers aren't taking the modules off of the modules page either, so we have to scroll all around just to find our assignment. To make this app better, I suggest adding a search engine to look up our modules, and so we don't have to scroll all over."
13 November 2020,Rohan Reddy, Great tool to review child's assignment status quickly.
13 November 2020,Neon VPN, Better than the desktop app. UI is so clean and more refined than the desktop version.
13 November 2020,Scarlet Rose_98," So far my experience with the app has been great, it is very easy to use and convenient when there are times I need to use the app when I can't access my laptop.. overall this is an amazing app in connection with pathway"
12 November 2020,Darius Hester, Has a few issues opening assignments and links on occasion. Very usefull being that I don't have to get on my computer
11 November 2020,Jesus Gonzalez, Overall the app is a good app just sometimes lags pretty bad
10 November 2020,Jean Marc Essis," The App is pretty ok just got some issue with survey lunching, am sure it will get fixe in future version..Thanks for the efforts"
10 November 2020,Laika PC, Love the app!
10 November 2020,samantha Abeita, You do your zoom
8 November 2020,Runa Rob," Great app to utilize for learning, much better than google classroom but overall canvas has a lot of bugs that need to be fixed. Thank you."
6 November 2020,carmel francisco," I loved this app , you just need to explore it a little more because there are so many features in here that is very helpful for your study ."
6 November 2020,Nicole Frances Sazon," It's very helpful. Although the deadlines are stated, it would be much more convenient to have a notification an hour before the deadline."
5 November 2020,Fawn Johnson, Easy to navigate
4 November 2020,Molly Star," This is a good app for kids, It can be confusing but still good."
4 November 2020,Donald Cobb, Great for deployment
4 November 2020,Lindsey L Rau, I cant upload work to certain subjects. Hopefully this issue is fixed soon.
4 November 2020,rando m," As I go to school myself this add has been handy in the past but due to the new update It isn't easy to work around, it takes longer to submit assessments and it doesn't set me download Google Drive docs of sheets on it."
3 November 2020,Bella Russell," Overall good, just some things don't load."
3 November 2020,Audrey Magee, Great interface for classes all in one place.
3 November 2020,Bethani Jade," Canvas is much more intuitive to use than Blackboard, but there are still some functionality issues in the app. I can't launch quizzes from the app only from a web browser which is annoying. The auto-grade is also case sensitive which would be good to know in advance. Otherwise I enjoy using the appFull ReviewCanvas is much more intuitive to use than Blackboard, but there are still some functionality issues in the app. I can't launch quizzes from the app only from a web browser which is annoying. The auto-grade is also case sensitive which would be good to know in advance. Otherwise I enjoy using the app, and I'm so grateful I don't have to suffer through the rest of my degree on Blackboard."
2 November 2020,Mark Allan Bulalacao, Pls fix bugs. It really affects us students.
2 November 2020,David Serrano, Works great but sometimes it gets stuck
30 October 2020,lmao, I love it but when i get a bad grade i get mad Lmaooooo
29 October 2020,Tony Parker, Ok so I log in here to do my work sometimes when I'm not at school or I'm sick but there's 1 thing I need to know can u add a way where I can video the teachers other than that is perfec
28 October 2020,Joe Stone, Good stuff
28 October 2020,Cynthia Mera, GET IT NOW
27 October 2020,Phiona Mukasa, Fair enough
27 October 2020,abigail cole, so i use this for school and it works pretty well. in the next update this app should add when a teacher is online or not. this would be really helpful because if a teacher is online you know that they can answer a question. also if they arent online you can turn in an assignment without them checkiFull Reviewso i use this for school and it works pretty well. in the next update this app should add when a teacher is online or not. this would be really helpful because if a teacher is online you know that they can answer a question. also if they arent online you can turn in an assignment without them checking and i think this would be really helpful for students. thank you
27 October 2020,Nancy Gowland, Can you plese add spell check to the app so it can help me with school work
26 October 2020,James, This is good but lacks some of the abilities of the website.
26 October 2020,Yefrin Rodas, i like this app
25 October 2020,Youssouf Ka," I really like canvas and i use it pretty often but sometimes if you don't use your device for a long time like i did, You can get packed with notifications coming from this app and none of the notifications are even from your inbox. Once the work is done, Stop sending notifications about it."
25 October 2020,adele delignette," Pretty good, always useful to have all of your stuff and at the same place, some buttons are useless tho"
24 October 2020,Chris R, I can use this app on my phone and it connects to the work on my computer. So good to be able to do schoolwork on the go.
24 October 2020,Andrew Gilbert, Much better than most other online education platform apps
24 October 2020,Nataniel Farzan," The Canvas Student app has its flaws, but overall it works pretty well (most of the time). Many parts of the app have to be completely reloaded when you leave the app and open it again, which can get very annoying. The Google Calendar and Zoom integrations are cool though. I would like dark mode to Full ReviewThe Canvas Student app has its flaws, but overall it works pretty well (most of the time). Many parts of the app have to be completely reloaded when you leave the app and open it again, which can get very annoying. The Google Calendar and Zoom integrations are cool though. I would like dark mode to be added, especially because the Canvas Parent app already has this feature (why can't students have it too?)."
23 October 2020,Elina Dryden, I love canvas because it allows me to stay in touch with the teacher and I can always see what my child has and hasn't turn in.
23 October 2020,How You," Good app, should keep the record of earlier semester subjects as it is useful to have them. It helps in assessing the student performance and improvement."
23 October 2020,Chris Boosey," Works well in general but the calendar part is not working anymore. If this could be fixed, it would be helpful."
23 October 2020,Allison Ahrens, Grades are kinda inaccurate but great other than that!
23 October 2020,Edwin Gutierrez," Plain good, it just works. But sadly it doesn't try to do it better."
22 October 2020,Joseph Stai," The app is fantastic overall, very easy to use and it makes school a lot more manageable! However it does crash from time to time, and when i'm taking notes the e-books time out if I take too long. I'm not sure if I can change the time out setting or not though. I would definitely say this is the beFull ReviewThe app is fantastic overall, very easy to use and it makes school a lot more manageable! However it does crash from time to time, and when i'm taking notes the e-books time out if I take too long. I'm not sure if I can change the time out setting or not though. I would definitely say this is the best learning management tool available today!"
22 October 2020,Pradeep Kasireddy, 👍😁😘
22 October 2020,Catherine Bryan, Fairly good app
21 October 2020,Itz Toxic Rat :D," This App Comes In Hand, However When U Log Out U Can Log Back In."
21 October 2020,Star Perono," I like it actually its convenient. But what I dont like is that if theres a task given by a teacher the app doesnt notify, or pop up something to notify that theres a task."
21 October 2020,Ta-Jon Trent, Good app
21 October 2020,Wolf King, It's a good app for a lot of things like if you're teacher can put work on it for u and u can ask your teacher for help if u need it
21 October 2020,Jessica Reid, Easy to use and efficient
20 October 2020,Rachel Draper," I don't know if anyone else has this problem or of it's even on Canvas' end, but I discovered today that it won't open zoom meetings with the mobile app. It says ""All apps associated with this action have been turned off, blocked, or are not installed"". Even though I have the app and it works with mFull ReviewI don't know if anyone else has this problem or of it's even on Canvas' end, but I discovered today that it won't open zoom meetings with the mobile app. It says ""All apps associated with this action have been turned off, blocked, or are not installed"". Even though I have the app and it works with meetings where I get the link externally (anywhere other than the zoom LTI tab in the course itself)"
20 October 2020,Rhythm Theory," Good for school, but kinda hard to navigate. I have also recently had a problem with the inbox, it keeps sending my messages to random ppl"
20 October 2020,Katie," This app is a lifesaver since it sends the messages as notifications whenever my professors send anything! It has a few bugs with viewing comments when a paper is graded, but overall it works quite well!"
20 October 2020,Miss. Alaynius, Better than Blackboard
20 October 2020,Gino Edgar Ngomeni, Web browser istead ofmactual app
19 October 2020,G T, No separate widget for assignments that doesn't include lessons
19 October 2020,Florentin Date, This app is easy to use. But let the word app be used inside
19 October 2020,Michael Tronca, App is missing features. The ability to edit my comments and to see prior messages when replying to emails would be a big help.
19 October 2020,Olaoluwa Deborah Ayankogbe, Great interface. User-friendly and relatively easy to navigate.
19 October 2020,Greg Jensen," Overall, its worked pretty well in this year of remote learning."
18 October 2020,Ilyas Bounoua, Can you add a dark mode function ?? please ?
17 October 2020,Elizabeth Hawthorne, This app is good for education
17 October 2020,Simon Denahan, Good Needs more clarification on whats done
16 October 2020,Shanigawa Plays, Stressed
16 October 2020,narasimha yandrapu, Excellent
13 October 2020,Rose Mollenauer, There are some issues with the application but they are minor. I do enjoy being able to upload homework through the app and if the instructor has modules set up it's amazing.
13 October 2020,Athian Camberos, Almost everything about it is good but a small issue is when you submit files it might change the format when you preview the submission
13 October 2020,Elysia Sianez, I like easy to navigate
12 October 2020,princess leeraine d. marcos, This is good for me but pls fix the bugs
12 October 2020,Triz, Images and videos dont show up well or at all.
11 October 2020,Daniel Ross, It's a great app
11 October 2020,Bong Linzag," So, the only 0r9blem that I am having is that when I download a material send by my school, I doesn't show in my device. I can't find it. A bit frustrating. I end up downloading the material from my computer."
10 October 2020,Nairoby Garnica, Buena
9 October 2020,tommy brown, Easy to turn in assignments!!!
8 October 2020,Maggie Cummings, Much better than the other online educational platforms I have used!
8 October 2020,TwT -," Amazing! I dont really use this for live classes, i use this to submit my work because i scan thru my phone. I havent really looked through it much, but its really good as far as i can tell."
7 October 2020,Alli H," I wouldn't use this app (on my phone) as the primary way to do and submit assignments. I would certainly use a computer. But this app is good for quick communication, checking grades, finding resources, among other things. I think the notifications are late and it makes the app feel unreliable sometFull ReviewI wouldn't use this app (on my phone) as the primary way to do and submit assignments. I would certainly use a computer. But this app is good for quick communication, checking grades, finding resources, among other things. I think the notifications are late and it makes the app feel unreliable sometimes. Overall I appreciate the functions of this app."
7 October 2020,Dhia C Meneses," It's great, helps a lot in my online class. It's also very organized and customizable. I just hope the the chat feature has sound notifications too."
7 October 2020,Sara McGee, I use it for my college classes to communicate with my instructors and view my grades. Works well
7 October 2020,Alice Coll," Canvas has been a great app, but recently for the to do widget none of my assignments are coming up. It says no items to display even though there are assignments to do still. The other widgets have no issues showing content and its only the to do widget having this issue for me."
7 October 2020,Josue Paz, Dark mode please 🙏
6 October 2020,JT Schley, It would be really handy to have the module page tell you what is done and what is not w/o having to open the assignment.
6 October 2020,James Simpson, My only problem is that when you click the arrow button to expand a column when you click it again to shrink it the content is still there. This can lead to a messy page with too many open columns. Once this is fixed the app will be perfect but can't leave 5 stars until then 🙂
6 October 2020,Salvador Lopez Niz, Good app
6 October 2020,Chrissy Reed, Works!
5 October 2020,Adekunle Adesoji John, Good app
5 October 2020,Juan Carlos Cardona, Honestly super helpful and all. The only downside is that the widgets don't work and I hope they get fixed with a new update
5 October 2020,Cesar Aguilar, Ok
5 October 2020,Aiden aman, It's ok. But takes a while to get used too
4 October 2020,Xavier Shellman, Good to keep up with coursework while out and about
4 October 2020,Ashantrice Dennis," Canvas still needs a few things fixed but besides that it works great, it really helps me to keep my classes organized, but it would be really great if you guys could make the app be able to send notifications from the app, I'm tired of having to guess when I need to check it."
4 October 2020,Gwen Milvar," I would like to see all my tasks in one section, even the ones without deadlines since the app only lists ""to-do's"" that have a due date set. It's pretty difficult to keep track of all my tasks if I need to open each module to answer them."
2 October 2020,JohnCharles Iwaszczenko," A way for schools to add more homework for their kids during quarantine, what's not to like when you trying to keep up a 4.0 GPA?"
2 October 2020,Madison Fellenz, It will not let me join class on my laptop but it will let me on my phone. Very inconvinent...
1 October 2020,Lan Ca, This app works better over time. However it seems to have problems with attaching files. My files never get sent. I have to send them using my computer
30 September 2020,Indah Wahyuni, A little slow to play video.
30 September 2020,David Airey, Accessed quickly relevant material.
29 September 2020,minecraft rules, It's great so far although I dont like school in general so no 5 stars
29 September 2020,Rishabh Khanna, The app is better than the web interface. Notifications and updates are quick. Easy to use. Fast with very little response time.
29 September 2020,Andrea Arcega," Suggestion:Can you add a feature that notifies you when your teacher/instructor has seen the message that you sent,Over all this app is good."
